   f   ,G_stor ,G_loss 
5.1880e+04,8.2381e-01,4.2929e-02
5.3703e+04,8.2477e-01,4.2839e-02
5.5590e+04,8.2573e-01,4.2750e-02
5.7544e+04,8.2668e-01,4.2661e-02
5.9566e+04,8.2763e-01,4.2571e-02
6.1660e+04,8.2858e-01,4.2482e-02
6.3826e+04,8.2953e-01,4.2392e-02
6.6069e+04,8.3047e-01,4.2302e-02
6.8391e+04,8.3141e-01,4.2212e-02
7.0795e+04,8.3235e-01,4.2122e-02
7.3282e+04,8.3329e-01,4.2031e-02
7.5858e+04,8.3423e-01,4.1941e-02
7.8524e+04,8.3517e-01,4.1850e-02
8.1283e+04,8.3610e-01,4.1759e-02
8.4140e+04,8.3703e-01,4.1667e-02
8.7096e+04,8.3796e-01,4.1576e-02
9.0157e+04,8.3888e-01,4.1484e-02
9.3325e+04,8.3981e-01,4.1392e-02
9.6605e+04,8.4073e-01,4.1299e-02
1.0000e+05,8.4165e-01,4.1207e-02
1.0351e+05,8.4257e-01,4.1114e-02
1.0715e+05,8.4349e-01,4.1020e-02
1.1092e+05,8.4440e-01,4.0926e-02
1.1482e+05,8.4531e-01,4.0832e-02
1.1885e+05,8.4622e-01,4.0738e-02
1.2303e+05,8.4713e-01,4.0643e-02
1.2735e+05,8.4804e-01,4.0548e-02
1.3183e+05,8.4894e-01,4.0452e-02
1.3646e+05,8.4984e-01,4.0356e-02
1.4125e+05,8.5074e-01,4.0260e-02
1.4622e+05,8.5164e-01,4.0163e-02
1.5136e+05,8.5253e-01,4.0066e-02
1.5668e+05,8.5343e-01,3.9968e-02
1.6218e+05,8.5432e-01,3.9870e-02
1.6788e+05,8.5520e-01,3.9771e-02
1.7378e+05,8.5609e-01,3.9672e-02
1.7989e+05,8.5697e-01,3.9572e-02
1.8621e+05,8.5786e-01,3.9472e-02
1.9275e+05,8.5874e-01,3.9372e-02
1.9953e+05,8.5961e-01,3.9271e-02
2.0654e+05,8.6049e-01,3.9169e-02
2.1380e+05,8.6136e-01,3.9067e-02
2.2131e+05,8.6223e-01,3.8965e-02
2.2909e+05,8.6310e-01,3.8862e-02
2.3714e+05,8.6397e-01,3.8758e-02
2.4547e+05,8.6483e-01,3.8654e-02
2.5410e+05,8.6569e-01,3.8550e-02
2.6303e+05,8.6655e-01,3.8445e-02
2.7227e+05,8.6741e-01,3.8339e-02
2.8184e+05,8.6826e-01,3.8233e-02
2.9174e+05,8.6911e-01,3.8126e-02
3.0200e+05,8.6996e-01,3.8019e-02
3.1261e+05,8.7081e-01,3.7911e-02
3.2359e+05,8.7166e-01,3.7802e-02
3.3497e+05,8.7250e-01,3.7693e-02
3.4674e+05,8.7334e-01,3.7584e-02
3.5892e+05,8.7418e-01,3.7474e-02
3.7154e+05,8.7501e-01,3.7363e-02
3.8459e+05,8.7584e-01,3.7252e-02
3.9811e+05,8.7667e-01,3.7140e-02
4.1210e+05,8.7750e-01,3.7027e-02
4.2658e+05,8.7833e-01,3.6914e-02
4.4157e+05,8.7915e-01,3.6801e-02
4.5709e+05,8.7997e-01,3.6687e-02
4.7315e+05,8.8079e-01,3.6572e-02
4.8978e+05,8.8160e-01,3.6457e-02
5.0699e+05,8.8242e-01,3.6341e-02
5.2481e+05,8.8323e-01,3.6224e-02
5.4325e+05,8.8403e-01,3.6107e-02
5.6234e+05,8.8484e-01,3.5990e-02
5.8210e+05,8.8564e-01,3.5871e-02
6.0256e+05,8.8644e-01,3.5752e-02
6.2373e+05,8.8724e-01,3.5633e-02
6.4565e+05,8.8803e-01,3.5513e-02
6.6834e+05,8.8882e-01,3.5393e-02
6.9183e+05,8.8961e-01,3.5271e-02
7.1614e+05,8.9040e-01,3.5150e-02
7.4131e+05,8.9118e-01,3.5027e-02
7.6736e+05,8.9196e-01,3.4905e-02
7.9433e+05,8.9274e-01,3.4781e-02
8.2224e+05,8.9352e-01,3.4657e-02
8.5114e+05,8.9429e-01,3.4533e-02
8.8105e+05,8.9506e-01,3.4407e-02
9.1201e+05,8.9583e-01,3.4282e-02
9.4406e+05,8.9659e-01,3.4156e-02
9.7724e+05,8.9735e-01,3.4029e-02
1.0116e+06,8.9811e-01,3.3901e-02
1.0471e+06,8.9887e-01,3.3774e-02
1.0839e+06,8.9962e-01,3.3645e-02
1.1220e+06,9.0037e-01,3.3516e-02
1.1614e+06,9.0112e-01,3.3387e-02
1.2023e+06,9.0186e-01,3.3257e-02
1.2445e+06,9.0260e-01,3.3126e-02
1.2882e+06,9.0334e-01,3.2995e-02
1.3335e+06,9.0408e-01,3.2863e-02
1.3804e+06,9.0481e-01,3.2731e-02
1.4289e+06,9.0554e-01,3.2599e-02
1.4791e+06,9.0627e-01,3.2466e-02
1.5311e+06,9.0699e-01,3.2332e-02
1.5849e+06,9.0771e-01,3.2198e-02
1.6406e+06,9.0843e-01,3.2063e-02
1.6982e+06,9.0914e-01,3.1928e-02
1.7579e+06,9.0985e-01,3.1793e-02
1.8197e+06,9.1056e-01,3.1657e-02
1.8836e+06,9.1127e-01,3.1521e-02
1.9498e+06,9.1197e-01,3.1384e-02
2.0184e+06,9.1267e-01,3.1246e-02
2.0893e+06,9.1337e-01,3.1109e-02
2.1627e+06,9.1406e-01,3.0970e-02
2.2387e+06,9.1475e-01,3.0832e-02
2.3174e+06,9.1544e-01,3.0693e-02
2.3988e+06,9.1612e-01,3.0553e-02
2.4831e+06,9.1680e-01,3.0414e-02
2.5704e+06,9.1748e-01,3.0273e-02
2.6607e+06,9.1816e-01,3.0133e-02
2.7542e+06,9.1883e-01,2.9992e-02
2.8510e+06,9.1950e-01,2.9851e-02
2.9512e+06,9.2016e-01,2.9709e-02
3.0549e+06,9.2082e-01,2.9567e-02
3.1623e+06,9.2148e-01,2.9424e-02
3.2734e+06,9.2214e-01,2.9282e-02
3.3884e+06,9.2279e-01,2.9139e-02
3.5075e+06,9.2344e-01,2.8995e-02
3.6308e+06,9.2409e-01,2.8852e-02
3.7584e+06,9.2473e-01,2.8708e-02
3.8905e+06,9.2537e-01,2.8563e-02
4.0272e+06,9.2601e-01,2.8419e-02
4.1687e+06,9.2664e-01,2.8274e-02
4.3152e+06,9.2727e-01,2.8129e-02
4.4668e+06,9.2790e-01,2.7983e-02
4.6238e+06,9.2852e-01,2.7838e-02
4.7863e+06,9.2914e-01,2.7692e-02
4.9545e+06,9.2976e-01,2.7546e-02
5.1286e+06,9.3037e-01,2.7400e-02
5.3088e+06,9.3098e-01,2.7253e-02
5.4954e+06,9.3159e-01,2.7106e-02
5.6885e+06,9.3219e-01,2.6959e-02
5.8884e+06,9.3279e-01,2.6812e-02
6.0954e+06,9.3339e-01,2.6665e-02
6.3096e+06,9.3399e-01,2.6518e-02
6.5313e+06,9.3458e-01,2.6370e-02
6.7608e+06,9.3516e-01,2.6222e-02
6.9984e+06,9.3575e-01,2.6074e-02
7.2444e+06,9.3633e-01,2.5926e-02
7.4989e+06,9.3691e-01,2.5778e-02
7.7625e+06,9.3748e-01,2.5630e-02
8.0353e+06,9.3805e-01,2.5482e-02
8.3176e+06,9.3862e-01,2.5333e-02
8.6099e+06,9.3918e-01,2.5185e-02
8.9125e+06,9.3974e-01,2.5036e-02
9.2257e+06,9.4030e-01,2.4888e-02
9.5499e+06,9.4086e-01,2.4739e-02
9.8855e+06,9.4141e-01,2.4591e-02
1.0233e+07,9.4195e-01,2.4442e-02
1.0593e+07,9.4250e-01,2.4293e-02
1.0965e+07,9.4304e-01,2.4144e-02
1.1350e+07,9.4358e-01,2.3996e-02
1.1749e+07,9.4411e-01,2.3847e-02
1.2162e+07,9.4464e-01,2.3698e-02
1.2589e+07,9.4517e-01,2.3550e-02
1.3032e+07,9.4569e-01,2.3401e-02
1.3490e+07,9.4621e-01,2.3253e-02
1.3964e+07,9.4673e-01,2.3104e-02
1.4454e+07,9.4725e-01,2.2956e-02
1.4962e+07,9.4776e-01,2.2807e-02
1.5488e+07,9.4826e-01,2.2659e-02
1.6032e+07,9.4877e-01,2.2511e-02
1.6596e+07,9.4927e-01,2.2363e-02
1.7179e+07,9.4977e-01,2.2215e-02
1.7783e+07,9.5026e-01,2.2067e-02
1.8408e+07,9.5075e-01,2.1920e-02
1.9055e+07,9.5124e-01,2.1772e-02
1.9724e+07,9.5172e-01,2.1625e-02
2.0417e+07,9.5220e-01,2.1478e-02
2.1135e+07,9.5268e-01,2.1331e-02
2.1878e+07,9.5316e-01,2.1184e-02
2.2646e+07,9.5363e-01,2.1037e-02
2.3442e+07,9.5410e-01,2.0891e-02
2.4266e+07,9.5456e-01,2.0745e-02
2.5119e+07,9.5502e-01,2.0599e-02
2.6002e+07,9.5548e-01,2.0453e-02
2.6915e+07,9.5593e-01,2.0308e-02
2.7861e+07,9.5639e-01,2.0162e-02
2.8840e+07,9.5683e-01,2.0017e-02
2.9854e+07,9.5728e-01,1.9873e-02
3.0903e+07,9.5772e-01,1.9728e-02
3.1989e+07,9.5816e-01,1.9584e-02
3.3113e+07,9.5859e-01,1.9440e-02
3.4277e+07,9.5903e-01,1.9297e-02
3.5481e+07,9.5946e-01,1.9154e-02
3.6728e+07,9.5988e-01,1.9011e-02
3.8019e+07,9.6030e-01,1.8868e-02
3.9355e+07,9.6072e-01,1.8726e-02
4.0738e+07,9.6114e-01,1.8584e-02
4.2170e+07,9.6155e-01,1.8443e-02
4.3652e+07,9.6196e-01,1.8301e-02
4.5186e+07,9.6237e-01,1.8161e-02
4.6774e+07,9.6277e-01,1.8020e-02
4.8417e+07,9.6317e-01,1.7880e-02
5.0119e+07,9.6357e-01,1.7741e-02
5.1880e+07,9.6396e-01,1.7601e-02
5.3703e+07,9.6435e-01,1.7463e-02
5.5590e+07,9.6474e-01,1.7324e-02
5.7544e+07,9.6513e-01,1.7186e-02
5.9566e+07,9.6551e-01,1.7049e-02
6.1660e+07,9.6589e-01,1.6912e-02
6.3826e+07,9.6626e-01,1.6775e-02
6.6069e+07,9.6663e-01,1.6639e-02
6.8391e+07,9.6700e-01,1.6503e-02
7.0795e+07,9.6737e-01,1.6368e-02
7.3282e+07,9.6773e-01,1.6233e-02
7.5858e+07,9.6809e-01,1.6099e-02
7.8524e+07,9.6845e-01,1.5965e-02
8.1283e+07,9.6880e-01,1.5831e-02
8.4140e+07,9.6915e-01,1.5698e-02
8.7096e+07,9.6950e-01,1.5566e-02
9.0157e+07,9.6985e-01,1.5434e-02
9.3325e+07,9.7019e-01,1.5303e-02
9.6605e+07,9.7053e-01,1.5172e-02
1.0000e+08,9.7087e-01,1.5042e-02
1.0351e+08,9.7120e-01,1.4912e-02
1.0715e+08,9.7153e-01,1.4783e-02
1.1092e+08,9.7186e-01,1.4654e-02
1.1482e+08,9.7218e-01,1.4526e-02
1.1885e+08,9.7250e-01,1.4399e-02
1.2303e+08,9.7282e-01,1.4272e-02
1.2735e+08,9.7314e-01,1.4145e-02
1.3183e+08,9.7345e-01,1.4019e-02
1.3646e+08,9.7376e-01,1.3894e-02
1.4125e+08,9.7407e-01,1.3769e-02
1.4622e+08,9.7438e-01,1.3645e-02
1.5136e+08,9.7468e-01,1.3522e-02
1.5668e+08,9.7498e-01,1.3399e-02
1.6218e+08,9.7527e-01,1.3276e-02
1.6788e+08,9.7557e-01,1.3155e-02
1.7378e+08,9.7586e-01,1.3034e-02
1.7989e+08,9.7615e-01,1.2913e-02
1.8621e+08,9.7643e-01,1.2793e-02
1.9275e+08,9.7672e-01,1.2674e-02
1.9953e+08,9.7700e-01,1.2555e-02
2.0654e+08,9.7728e-01,1.2437e-02
2.1380e+08,9.7755e-01,1.2320e-02
2.2131e+08,9.7782e-01,1.2203e-02
2.2909e+08,9.7809e-01,1.2087e-02
2.3714e+08,9.7836e-01,1.1971e-02
2.4547e+08,9.7863e-01,1.1857e-02
2.5410e+08,9.7889e-01,1.1742e-02
2.6303e+08,9.7915e-01,1.1629e-02
2.7227e+08,9.7940e-01,1.1516e-02
2.8184e+08,9.7966e-01,1.1404e-02
2.9174e+08,9.7991e-01,1.1292e-02
3.0200e+08,9.8016e-01,1.1181e-02
3.1261e+08,9.8041e-01,1.1071e-02
3.2359e+08,9.8065e-01,1.0961e-02
3.3497e+08,9.8090e-01,1.0852e-02
3.4674e+08,9.8114e-01,1.0744e-02
3.5892e+08,9.8137e-01,1.0636e-02
3.7154e+08,9.8161e-01,1.0529e-02
3.8459e+08,9.8184e-01,1.0423e-02
3.9811e+08,9.8207e-01,1.0318e-02
4.1210e+08,9.8230e-01,1.0213e-02
4.2658e+08,9.8252e-01,1.0108e-02
4.4157e+08,9.8275e-01,1.0005e-02
4.5709e+08,9.8297e-01,9.9018e-03
4.7315e+08,9.8319e-01,9.7996e-03
4.8978e+08,9.8340e-01,9.6981e-03
5.0699e+08,9.8362e-01,9.5972e-03
5.2481e+08,9.8383e-01,9.4970e-03
5.4325e+08,9.8404e-01,9.3975e-03
5.6234e+08,9.8425e-01,9.2987e-03
5.8210e+08,9.8445e-01,9.2006e-03
6.0256e+08,9.8466e-01,9.1032e-03
6.2373e+08,9.8486e-01,9.0064e-03
6.4565e+08,9.8506e-01,8.9103e-03
6.6834e+08,9.8525e-01,8.8150e-03
6.9183e+08,9.8545e-01,8.7203e-03
7.1614e+08,9.8564e-01,8.6263e-03
7.4131e+08,9.8583e-01,8.5329e-03
7.6736e+08,9.8602e-01,8.4403e-03
7.9433e+08,9.8620e-01,8.3483e-03
8.2224e+08,9.8639e-01,8.2571e-03
8.5114e+08,9.8657e-01,8.1665e-03
8.8105e+08,9.8675e-01,8.0766e-03
9.1201e+08,9.8693e-01,7.9874e-03
9.4406e+08,9.8710e-01,7.8989e-03
9.7724e+08,9.8728e-01,7.8110e-03
1.0116e+09,9.8745e-01,7.7238e-03
1.0471e+09,9.8762e-01,7.6374e-03
1.0839e+09,9.8779e-01,7.5516e-03
1.1220e+09,9.8796e-01,7.4664e-03
1.1614e+09,9.8812e-01,7.3820e-03
1.2023e+09,9.8828e-01,7.2982e-03
1.2445e+09,9.8844e-01,7.2151e-03
1.2882e+09,9.8860e-01,7.1327e-03
1.3335e+09,9.8876e-01,7.0510e-03
1.3804e+09,9.8891e-01,6.9699e-03
1.4289e+09,9.8907e-01,6.8895e-03
1.4791e+09,9.8922e-01,6.8098e-03
1.5311e+09,9.8937e-01,6.7308e-03
1.5849e+09,9.8952e-01,6.6524e-03
1.6406e+09,9.8966e-01,6.5746e-03
1.6982e+09,9.8981e-01,6.4976e-03
1.7579e+09,9.8995e-01,6.4212e-03
1.8197e+09,9.9009e-01,6.3454e-03
1.8836e+09,9.9023e-01,6.2703e-03
1.9498e+09,9.9037e-01,6.1959e-03
2.0184e+09,9.9051e-01,6.1221e-03
2.0893e+09,9.9064e-01,6.0490e-03
2.1627e+09,9.9078e-01,5.9765e-03
2.2387e+09,9.9091e-01,5.9047e-03
2.3174e+09,9.9104e-01,5.8335e-03
2.3988e+09,9.9117e-01,5.7629e-03
2.4831e+09,9.9129e-01,5.6930e-03
2.5704e+09,9.9142e-01,5.6238e-03
2.6607e+09,9.9154e-01,5.5551e-03
2.7542e+09,9.9166e-01,5.4871e-03
2.8510e+09,9.9178e-01,5.4198e-03
2.9512e+09,9.9190e-01,5.3530e-03
3.0549e+09,9.9202e-01,5.2869e-03
3.1623e+09,9.9214e-01,5.2214e-03
3.2734e+09,9.9225e-01,5.1565e-03
3.3884e+09,9.9236e-01,5.0923e-03
3.5075e+09,9.9248e-01,5.0286e-03
3.6308e+09,9.9259e-01,4.9656e-03
3.7584e+09,9.9270e-01,4.9032e-03
3.8905e+09,9.9280e-01,4.8413e-03
4.0272e+09,9.9291e-01,4.7801e-03
4.1687e+09,9.9302e-01,4.7195e-03
4.3152e+09,9.9312e-01,4.6595e-03
4.4668e+09,9.9322e-01,4.6000e-03
4.6238e+09,9.9332e-01,4.5412e-03
4.7863e+09,9.9342e-01,4.4829e-03
4.9545e+09,9.9352e-01,4.4253e-03
5.1286e+09,9.9362e-01,4.3682e-03
5.3088e+09,9.9371e-01,4.3117e-03
5.4954e+09,9.9381e-01,4.2557e-03
5.6885e+09,9.9390e-01,4.2003e-03
5.8884e+09,9.9399e-01,4.1455e-03
6.0954e+09,9.9409e-01,4.0913e-03
6.3096e+09,9.9417e-01,4.0376e-03
6.5313e+09,9.9426e-01,3.9845e-03
6.7608e+09,9.9435e-01,3.9319e-03
6.9984e+09,9.9444e-01,3.8799e-03
7.2444e+09,9.9452e-01,3.8285e-03
7.4989e+09,9.9461e-01,3.7776e-03
7.7625e+09,9.9469e-01,3.7272e-03
8.0353e+09,9.9477e-01,3.6773e-03
8.3176e+09,9.9485e-01,3.6280e-03
8.6099e+09,9.9493e-01,3.5792e-03
8.9125e+09,9.9501e-01,3.5310e-03
9.2257e+09,9.9509e-01,3.4833e-03
9.5499e+09,9.9516e-01,3.4361e-03
9.8855e+09,9.9524e-01,3.3894e-03
1.0233e+10,9.9531e-01,3.3432e-03
1.0593e+10,9.9539e-01,3.2975e-03
1.0965e+10,9.9546e-01,3.2524e-03
1.1350e+10,9.9553e-01,3.2077e-03
1.1749e+10,9.9560e-01,3.1635e-03
1.2162e+10,9.9567e-01,3.1199e-03
1.2589e+10,9.9574e-01,3.0767e-03
1.3032e+10,9.9581e-01,3.0340e-03
1.3490e+10,9.9587e-01,2.9918e-03
1.3964e+10,9.9594e-01,2.9501e-03
1.4454e+10,9.9600e-01,2.9088e-03
1.4962e+10,9.9607e-01,2.8681e-03
1.5488e+10,9.9613e-01,2.8278e-03
1.6032e+10,9.9619e-01,2.7879e-03
1.6596e+10,9.9625e-01,2.7486e-03
1.7179e+10,9.9631e-01,2.7096e-03
1.7783e+10,9.9637e-01,2.6712e-03
1.8408e+10,9.9643e-01,2.6332e-03
1.9055e+10,9.9649e-01,2.5956e-03
1.9724e+10,9.9655e-01,2.5585e-03
2.0417e+10,9.9660e-01,2.5218e-03
2.1135e+10,9.9666e-01,2.4856e-03
2.1878e+10,9.9671e-01,2.4498e-03
2.2646e+10,9.9676e-01,2.4144e-03
2.3442e+10,9.9682e-01,2.3794e-03
2.4266e+10,9.9687e-01,2.3449e-03
2.5119e+10,9.9692e-01,2.3108e-03
2.6002e+10,9.9697e-01,2.2771e-03
2.6915e+10,9.9702e-01,2.2438e-03
2.7861e+10,9.9707e-01,2.2109e-03
2.8840e+10,9.9712e-01,2.1784e-03
2.9854e+10,9.9717e-01,2.1464e-03
3.0903e+10,9.9721e-01,2.1147e-03
3.1989e+10,9.9726e-01,2.0834e-03
3.3113e+10,9.9731e-01,2.0525e-03
3.4277e+10,9.9735e-01,2.0220e-03
3.5481e+10,9.9739e-01,1.9919e-03
3.6728e+10,9.9744e-01,1.9622e-03
3.8019e+10,9.9748e-01,1.9328e-03
3.9355e+10,9.9752e-01,1.9038e-03
4.0738e+10,9.9756e-01,1.8752e-03
4.2170e+10,9.9761e-01,1.8469e-03
4.3652e+10,9.9765e-01,1.8190e-03
4.5186e+10,9.9769e-01,1.7915e-03
4.6774e+10,9.9773e-01,1.7643e-03
4.8417e+10,9.9776e-01,1.7375e-03
5.0119e+10,9.9780e-01,1.7110e-03
5.1880e+10,9.9784e-01,1.6848e-03
5.3703e+10,9.9788e-01,1.6590e-03
5.5590e+10,9.9791e-01,1.6336e-03
5.7544e+10,9.9795e-01,1.6084e-03
5.9566e+10,9.9798e-01,1.5836e-03
6.1660e+10,9.9802e-01,1.5592e-03
6.3826e+10,9.9805e-01,1.5350e-03
6.6069e+10,9.9809e-01,1.5112e-03
6.8391e+10,9.9812e-01,1.4877e-03
7.0795e+10,9.9815e-01,1.4645e-03
7.3282e+10,9.9818e-01,1.4416e-03
7.5858e+10,9.9821e-01,1.4191e-03
7.8524e+10,9.9825e-01,1.3968e-03
8.1283e+10,9.9828e-01,1.3748e-03
8.4140e+10,9.9831e-01,1.3532e-03
8.7096e+10,9.9834e-01,1.3318e-03
9.0157e+10,9.9836e-01,1.3107e-03
9.3325e+10,9.9839e-01,1.2899e-03
9.6605e+10,9.9842e-01,1.2694e-03
1.0000e+11,9.9845e-01,1.2492e-03
