   f   ,G_stor ,G_loss 
5.1880e+04,8.3648e-01,4.3129e-02
5.3703e+04,8.3745e-01,4.3030e-02
5.5590e+04,8.3841e-01,4.2931e-02
5.7544e+04,8.3936e-01,4.2831e-02
5.9566e+04,8.4032e-01,4.2732e-02
6.1660e+04,8.4127e-01,4.2632e-02
6.3826e+04,8.4222e-01,4.2531e-02
6.6069e+04,8.4317e-01,4.2431e-02
6.8391e+04,8.4412e-01,4.2330e-02
7.0795e+04,8.4506e-01,4.2229e-02
7.3282e+04,8.4601e-01,4.2127e-02
7.5858e+04,8.4695e-01,4.2026e-02
7.8524e+04,8.4788e-01,4.1923e-02
8.1283e+04,8.4882e-01,4.1821e-02
8.4140e+04,8.4975e-01,4.1718e-02
8.7096e+04,8.5068e-01,4.1615e-02
9.0157e+04,8.5161e-01,4.1511e-02
9.3325e+04,8.5254e-01,4.1407e-02
9.6605e+04,8.5346e-01,4.1303e-02
1.0000e+05,8.5438e-01,4.1198e-02
1.0351e+05,8.5530e-01,4.1092e-02
1.0715e+05,8.5622e-01,4.0987e-02
1.1092e+05,8.5713e-01,4.0880e-02
1.1482e+05,8.5804e-01,4.0774e-02
1.1885e+05,8.5895e-01,4.0667e-02
1.2303e+05,8.5986e-01,4.0559e-02
1.2735e+05,8.6076e-01,4.0451e-02
1.3183e+05,8.6167e-01,4.0342e-02
1.3646e+05,8.6257e-01,4.0233e-02
1.4125e+05,8.6346e-01,4.0123e-02
1.4622e+05,8.6436e-01,4.0013e-02
1.5136e+05,8.6525e-01,3.9902e-02
1.5668e+05,8.6614e-01,3.9791e-02
1.6218e+05,8.6703e-01,3.9679e-02
1.6788e+05,8.6791e-01,3.9566e-02
1.7378e+05,8.6880e-01,3.9453e-02
1.7989e+05,8.6968e-01,3.9340e-02
1.8621e+05,8.7055e-01,3.9226e-02
1.9275e+05,8.7143e-01,3.9111e-02
1.9953e+05,8.7230e-01,3.8996e-02
2.0654e+05,8.7317e-01,3.8880e-02
2.1380e+05,8.7404e-01,3.8763e-02
2.2131e+05,8.7490e-01,3.8646e-02
2.2909e+05,8.7576e-01,3.8528e-02
2.3714e+05,8.7662e-01,3.8410e-02
2.4547e+05,8.7748e-01,3.8291e-02
2.5410e+05,8.7833e-01,3.8171e-02
2.6303e+05,8.7919e-01,3.8051e-02
2.7227e+05,8.8004e-01,3.7930e-02
2.8184e+05,8.8088e-01,3.7809e-02
2.9174e+05,8.8172e-01,3.7687e-02
3.0200e+05,8.8257e-01,3.7564e-02
3.1261e+05,8.8340e-01,3.7441e-02
3.2359e+05,8.8424e-01,3.7317e-02
3.3497e+05,8.8507e-01,3.7192e-02
3.4674e+05,8.8590e-01,3.7067e-02
3.5892e+05,8.8673e-01,3.6941e-02
3.7154e+05,8.8755e-01,3.6815e-02
3.8459e+05,8.8837e-01,3.6688e-02
3.9811e+05,8.8919e-01,3.6560e-02
4.1210e+05,8.9001e-01,3.6432e-02
4.2658e+05,8.9082e-01,3.6303e-02
4.4157e+05,8.9163e-01,3.6173e-02
4.5709e+05,8.9244e-01,3.6043e-02
4.7315e+05,8.9324e-01,3.5912e-02
4.8978e+05,8.9404e-01,3.5780e-02
5.0699e+05,8.9484e-01,3.5648e-02
5.2481e+05,8.9564e-01,3.5515e-02
5.4325e+05,8.9643e-01,3.5382e-02
5.6234e+05,8.9722e-01,3.5248e-02
5.8210e+05,8.9801e-01,3.5113e-02
6.0256e+05,8.9879e-01,3.4978e-02
6.2373e+05,8.9957e-01,3.4842e-02
6.4565e+05,9.0035e-01,3.4706e-02
6.6834e+05,9.0112e-01,3.4569e-02
6.9183e+05,9.0189e-01,3.4431e-02
7.1614e+05,9.0266e-01,3.4293e-02
7.4131e+05,9.0343e-01,3.4154e-02
7.6736e+05,9.0419e-01,3.4015e-02
7.9433e+05,9.0495e-01,3.3875e-02
8.2224e+05,9.0570e-01,3.3734e-02
8.5114e+05,9.0646e-01,3.3593e-02
8.8105e+05,9.0721e-01,3.3451e-02
9.1201e+05,9.0795e-01,3.3309e-02
9.4406e+05,9.0869e-01,3.3166e-02
9.7724e+05,9.0943e-01,3.3023e-02
1.0116e+06,9.1017e-01,3.2879e-02
1.0471e+06,9.1091e-01,3.2735e-02
1.0839e+06,9.1164e-01,3.2590e-02
1.1220e+06,9.1236e-01,3.2444e-02
1.1614e+06,9.1309e-01,3.2298e-02
1.2023e+06,9.1381e-01,3.2152e-02
1.2445e+06,9.1452e-01,3.2005e-02
1.2882e+06,9.1524e-01,3.1857e-02
1.3335e+06,9.1595e-01,3.1710e-02
1.3804e+06,9.1666e-01,3.1561e-02
1.4289e+06,9.1736e-01,3.1412e-02
1.4791e+06,9.1806e-01,3.1263e-02
1.5311e+06,9.1876e-01,3.1113e-02
1.5849e+06,9.1945e-01,3.0963e-02
1.6406e+06,9.2014e-01,3.0813e-02
1.6982e+06,9.2083e-01,3.0662e-02
1.7579e+06,9.2152e-01,3.0510e-02
1.8197e+06,9.2220e-01,3.0358e-02
1.8836e+06,9.2287e-01,3.0206e-02
1.9498e+06,9.2355e-01,3.0053e-02
2.0184e+06,9.2422e-01,2.9901e-02
2.0893e+06,9.2489e-01,2.9747e-02
2.1627e+06,9.2555e-01,2.9593e-02
2.2387e+06,9.2621e-01,2.9439e-02
2.3174e+06,9.2687e-01,2.9285e-02
2.3988e+06,9.2752e-01,2.9130e-02
2.4831e+06,9.2817e-01,2.8975e-02
2.5704e+06,9.2882e-01,2.8820e-02
2.6607e+06,9.2946e-01,2.8664e-02
2.7542e+06,9.3010e-01,2.8509e-02
2.8510e+06,9.3073e-01,2.8352e-02
2.9512e+06,9.3137e-01,2.8196e-02
3.0549e+06,9.3199e-01,2.8039e-02
3.1623e+06,9.3262e-01,2.7882e-02
3.2734e+06,9.3324e-01,2.7725e-02
3.3884e+06,9.3386e-01,2.7568e-02
3.5075e+06,9.3447e-01,2.7410e-02
3.6308e+06,9.3509e-01,2.7253e-02
3.7584e+06,9.3569e-01,2.7095e-02
3.8905e+06,9.3630e-01,2.6937e-02
4.0272e+06,9.3690e-01,2.6778e-02
4.1687e+06,9.3750e-01,2.6620e-02
4.3152e+06,9.3809e-01,2.6461e-02
4.4668e+06,9.3868e-01,2.6303e-02
4.6238e+06,9.3927e-01,2.6144e-02
4.7863e+06,9.3985e-01,2.5985e-02
4.9545e+06,9.4043e-01,2.5826e-02
5.1286e+06,9.4100e-01,2.5667e-02
5.3088e+06,9.4158e-01,2.5508e-02
5.4954e+06,9.4214e-01,2.5348e-02
5.6885e+06,9.4271e-01,2.5189e-02
5.8884e+06,9.4327e-01,2.5030e-02
6.0954e+06,9.4383e-01,2.4871e-02
6.3096e+06,9.4438e-01,2.4711e-02
6.5313e+06,9.4493e-01,2.4552e-02
6.7608e+06,9.4548e-01,2.4393e-02
6.9984e+06,9.4602e-01,2.4233e-02
7.2444e+06,9.4656e-01,2.4074e-02
7.4989e+06,9.4710e-01,2.3915e-02
7.7625e+06,9.4763e-01,2.3756e-02
8.0353e+06,9.4816e-01,2.3596e-02
8.3176e+06,9.4869e-01,2.3437e-02
8.6099e+06,9.4921e-01,2.3278e-02
8.9125e+06,9.4973e-01,2.3120e-02
9.2257e+06,9.5024e-01,2.2961e-02
9.5499e+06,9.5075e-01,2.2802e-02
9.8855e+06,9.5126e-01,2.2644e-02
1.0233e+07,9.5177e-01,2.2486e-02
1.0593e+07,9.5227e-01,2.2327e-02
1.0965e+07,9.5276e-01,2.2169e-02
1.1350e+07,9.5326e-01,2.2012e-02
1.1749e+07,9.5375e-01,2.1854e-02
1.2162e+07,9.5423e-01,2.1697e-02
1.2589e+07,9.5472e-01,2.1539e-02
1.3032e+07,9.5520e-01,2.1382e-02
1.3490e+07,9.5567e-01,2.1226e-02
1.3964e+07,9.5614e-01,2.1069e-02
1.4454e+07,9.5661e-01,2.0913e-02
1.4962e+07,9.5708e-01,2.0757e-02
1.5488e+07,9.5754e-01,2.0601e-02
1.6032e+07,9.5800e-01,2.0446e-02
1.6596e+07,9.5845e-01,2.0291e-02
1.7179e+07,9.5890e-01,2.0136e-02
1.7783e+07,9.5935e-01,1.9982e-02
1.8408e+07,9.5980e-01,1.9828e-02
1.9055e+07,9.6024e-01,1.9674e-02
1.9724e+07,9.6068e-01,1.9520e-02
2.0417e+07,9.6111e-01,1.9367e-02
2.1135e+07,9.6154e-01,1.9215e-02
2.1878e+07,9.6197e-01,1.9062e-02
2.2646e+07,9.6239e-01,1.8910e-02
2.3442e+07,9.6281e-01,1.8759e-02
2.4266e+07,9.6323e-01,1.8608e-02
2.5119e+07,9.6364e-01,1.8457e-02
2.6002e+07,9.6405e-01,1.8307e-02
2.6915e+07,9.6446e-01,1.8157e-02
2.7861e+07,9.6486e-01,1.8008e-02
2.8840e+07,9.6526e-01,1.7859e-02
2.9854e+07,9.6566e-01,1.7710e-02
3.0903e+07,9.6605e-01,1.7562e-02
3.1989e+07,9.6644e-01,1.7415e-02
3.3113e+07,9.6683e-01,1.7268e-02
3.4277e+07,9.6721e-01,1.7121e-02
3.5481e+07,9.6759e-01,1.6975e-02
3.6728e+07,9.6797e-01,1.6830e-02
3.8019e+07,9.6834e-01,1.6685e-02
3.9355e+07,9.6872e-01,1.6540e-02
4.0738e+07,9.6908e-01,1.6396e-02
4.2170e+07,9.6945e-01,1.6253e-02
4.3652e+07,9.6981e-01,1.6110e-02
4.5186e+07,9.7016e-01,1.5968e-02
4.6774e+07,9.7052e-01,1.5826e-02
4.8417e+07,9.7087e-01,1.5685e-02
5.0119e+07,9.7122e-01,1.5545e-02
5.1880e+07,9.7156e-01,1.5405e-02
5.3703e+07,9.7190e-01,1.5265e-02
5.5590e+07,9.7224e-01,1.5127e-02
5.7544e+07,9.7258e-01,1.4988e-02
5.9566e+07,9.7291e-01,1.4851e-02
6.1660e+07,9.7324e-01,1.4714e-02
6.3826e+07,9.7357e-01,1.4578e-02
6.6069e+07,9.7389e-01,1.4442e-02
6.8391e+07,9.7421e-01,1.4307e-02
7.0795e+07,9.7453e-01,1.4173e-02
7.3282e+07,9.7484e-01,1.4039e-02
7.5858e+07,9.7515e-01,1.3906e-02
7.8524e+07,9.7546e-01,1.3774e-02
8.1283e+07,9.7577e-01,1.3642e-02
8.4140e+07,9.7607e-01,1.3511e-02
8.7096e+07,9.7637e-01,1.3381e-02
9.0157e+07,9.7666e-01,1.3251e-02
9.3325e+07,9.7696e-01,1.3122e-02
9.6605e+07,9.7725e-01,1.2994e-02
1.0000e+08,9.7754e-01,1.2866e-02
1.0351e+08,9.7782e-01,1.2739e-02
1.0715e+08,9.7810e-01,1.2613e-02
1.1092e+08,9.7838e-01,1.2488e-02
1.1482e+08,9.7866e-01,1.2363e-02
1.1885e+08,9.7893e-01,1.2239e-02
1.2303e+08,9.7920e-01,1.2116e-02
1.2735e+08,9.7947e-01,1.1993e-02
1.3183e+08,9.7974e-01,1.1871e-02
1.3646e+08,9.8000e-01,1.1750e-02
1.4125e+08,9.8026e-01,1.1630e-02
1.4622e+08,9.8052e-01,1.1510e-02
1.5136e+08,9.8077e-01,1.1391e-02
1.5668e+08,9.8102e-01,1.1273e-02
1.6218e+08,9.8127e-01,1.1155e-02
1.6788e+08,9.8152e-01,1.1039e-02
1.7378e+08,9.8176e-01,1.0923e-02
1.7989e+08,9.8201e-01,1.0808e-02
1.8621e+08,9.8224e-01,1.0693e-02
1.9275e+08,9.8248e-01,1.0579e-02
1.9953e+08,9.8271e-01,1.0467e-02
2.0654e+08,9.8295e-01,1.0354e-02
2.1380e+08,9.8317e-01,1.0243e-02
2.2131e+08,9.8340e-01,1.0132e-02
2.2909e+08,9.8363e-01,1.0022e-02
2.3714e+08,9.8385e-01,9.9134e-03
2.4547e+08,9.8407e-01,9.8051e-03
2.5410e+08,9.8428e-01,9.6975e-03
2.6303e+08,9.8450e-01,9.5907e-03
2.7227e+08,9.8471e-01,9.4847e-03
2.8184e+08,9.8492e-01,9.3794e-03
2.9174e+08,9.8512e-01,9.2750e-03
3.0200e+08,9.8533e-01,9.1712e-03
3.1261e+08,9.8553e-01,9.0683e-03
3.2359e+08,9.8573e-01,8.9662e-03
3.3497e+08,9.8593e-01,8.8648e-03
3.4674e+08,9.8613e-01,8.7642e-03
3.5892e+08,9.8632e-01,8.6643e-03
3.7154e+08,9.8651e-01,8.5652e-03
3.8459e+08,9.8670e-01,8.4669e-03
3.9811e+08,9.8689e-01,8.3694e-03
4.1210e+08,9.8707e-01,8.2727e-03
4.2658e+08,9.8725e-01,8.1767e-03
4.4157e+08,9.8743e-01,8.0815e-03
4.5709e+08,9.8761e-01,7.9871e-03
4.7315e+08,9.8779e-01,7.8934e-03
4.8978e+08,9.8796e-01,7.8005e-03
5.0699e+08,9.8813e-01,7.7084e-03
5.2481e+08,9.8830e-01,7.6170e-03
5.4325e+08,9.8847e-01,7.5264e-03
5.6234e+08,9.8864e-01,7.4366e-03
5.8210e+08,9.8880e-01,7.3475e-03
6.0256e+08,9.8896e-01,7.2592e-03
6.2373e+08,9.8912e-01,7.1716e-03
6.4565e+08,9.8928e-01,7.0848e-03
6.6834e+08,9.8944e-01,6.9988e-03
6.9183e+08,9.8959e-01,6.9135e-03
7.1614e+08,9.8974e-01,6.8290e-03
7.4131e+08,9.8989e-01,6.7452e-03
7.6736e+08,9.9004e-01,6.6622e-03
7.9433e+08,9.9019e-01,6.5799e-03
8.2224e+08,9.9033e-01,6.4983e-03
8.5114e+08,9.9048e-01,6.4175e-03
8.8105e+08,9.9062e-01,6.3375e-03
9.1201e+08,9.9076e-01,6.2582e-03
9.4406e+08,9.9090e-01,6.1796e-03
9.7724e+08,9.9103e-01,6.1017e-03
1.0116e+09,9.9117e-01,6.0246e-03
1.0471e+09,9.9130e-01,5.9482e-03
1.0839e+09,9.9143e-01,5.8725e-03
1.1220e+09,9.9156e-01,5.7976e-03
1.1614e+09,9.9169e-01,5.7233e-03
1.2023e+09,9.9181e-01,5.6498e-03
1.2445e+09,9.9194e-01,5.5770e-03
1.2882e+09,9.9206e-01,5.5049e-03
1.3335e+09,9.9218e-01,5.4335e-03
1.3804e+09,9.9230e-01,5.3629e-03
1.4289e+09,9.9242e-01,5.2929e-03
1.4791e+09,9.9253e-01,5.2236e-03
1.5311e+09,9.9265e-01,5.1550e-03
1.5849e+09,9.9276e-01,5.0871e-03
1.6406e+09,9.9287e-01,5.0199e-03
1.6982e+09,9.9298e-01,4.9534e-03
1.7579e+09,9.9309e-01,4.8875e-03
1.8197e+09,9.9320e-01,4.8224e-03
1.8836e+09,9.9331e-01,4.7579e-03
1.9498e+09,9.9341e-01,4.6941e-03
2.0184e+09,9.9351e-01,4.6309e-03
2.0893e+09,9.9362e-01,4.5684e-03
2.1627e+09,9.9372e-01,4.5066e-03
2.2387e+09,9.9381e-01,4.4454e-03
2.3174e+09,9.9391e-01,4.3849e-03
2.3988e+09,9.9401e-01,4.3250e-03
2.4831e+09,9.9410e-01,4.2657e-03
2.5704e+09,9.9420e-01,4.2072e-03
2.6607e+09,9.9429e-01,4.1492e-03
2.7542e+09,9.9438e-01,4.0919e-03
2.8510e+09,9.9447e-01,4.0352e-03
2.9512e+09,9.9456e-01,3.9791e-03
3.0549e+09,9.9465e-01,3.9236e-03
3.1623e+09,9.9473e-01,3.8688e-03
3.2734e+09,9.9482e-01,3.8146e-03
3.3884e+09,9.9490e-01,3.7610e-03
3.5075e+09,9.9498e-01,3.7079e-03
3.6308e+09,9.9506e-01,3.6555e-03
3.7584e+09,9.9515e-01,3.6037e-03
3.8905e+09,9.9522e-01,3.5525e-03
4.0272e+09,9.9530e-01,3.5018e-03
4.1687e+09,9.9538e-01,3.4518e-03
4.3152e+09,9.9545e-01,3.4023e-03
4.4668e+09,9.9553e-01,3.3534e-03
4.6238e+09,9.9560e-01,3.3051e-03
4.7863e+09,9.9568e-01,3.2573e-03
4.9545e+09,9.9575e-01,3.2101e-03
5.1286e+09,9.9582e-01,3.1634e-03
5.3088e+09,9.9589e-01,3.1174e-03
5.4954e+09,9.9595e-01,3.0718e-03
5.6885e+09,9.9602e-01,3.0268e-03
5.8884e+09,9.9609e-01,2.9824e-03
6.0954e+09,9.9615e-01,2.9384e-03
6.3096e+09,9.9622e-01,2.8950e-03
6.5313e+09,9.9628e-01,2.8522e-03
6.7608e+09,9.9634e-01,2.8098e-03
6.9984e+09,9.9641e-01,2.7680e-03
7.2444e+09,9.9647e-01,2.7267e-03
7.4989e+09,9.9653e-01,2.6859e-03
7.7625e+09,9.9658e-01,2.6456e-03
8.0353e+09,9.9664e-01,2.6058e-03
8.3176e+09,9.9670e-01,2.5665e-03
8.6099e+09,9.9676e-01,2.5277e-03
8.9125e+09,9.9681e-01,2.4894e-03
9.2257e+09,9.9687e-01,2.4516e-03
9.5499e+09,9.9692e-01,2.4143e-03
9.8855e+09,9.9697e-01,2.3774e-03
1.0233e+10,9.9702e-01,2.3410e-03
1.0593e+10,9.9708e-01,2.3051e-03
1.0965e+10,9.9713e-01,2.2696e-03
1.1350e+10,9.9718e-01,2.2346e-03
1.1749e+10,9.9722e-01,2.2000e-03
1.2162e+10,9.9727e-01,2.1659e-03
1.2589e+10,9.9732e-01,2.1323e-03
1.3032e+10,9.9737e-01,2.0990e-03
1.3490e+10,9.9741e-01,2.0663e-03
1.3964e+10,9.9746e-01,2.0339e-03
1.4454e+10,9.9750e-01,2.0020e-03
1.4962e+10,9.9755e-01,1.9705e-03
1.5488e+10,9.9759e-01,1.9394e-03
1.6032e+10,9.9763e-01,1.9088e-03
1.6596e+10,9.9767e-01,1.8785e-03
1.7179e+10,9.9771e-01,1.8487e-03
1.7783e+10,9.9776e-01,1.8193e-03
1.8408e+10,9.9779e-01,1.7902e-03
1.9055e+10,9.9783e-01,1.7616e-03
1.9724e+10,9.9787e-01,1.7333e-03
2.0417e+10,9.9791e-01,1.7055e-03
2.1135e+10,9.9795e-01,1.6780e-03
2.1878e+10,9.9798e-01,1.6509e-03
2.2646e+10,9.9802e-01,1.6242e-03
2.3442e+10,9.9806e-01,1.5979e-03
2.4266e+10,9.9809e-01,1.5719e-03
2.5119e+10,9.9813e-01,1.5463e-03
2.6002e+10,9.9816e-01,1.5210e-03
2.6915e+10,9.9819e-01,1.4961e-03
2.7861e+10,9.9823e-01,1.4716e-03
2.8840e+10,9.9826e-01,1.4474e-03
2.9854e+10,9.9829e-01,1.4235e-03
3.0903e+10,9.9832e-01,1.4000e-03
3.1989e+10,9.9835e-01,1.3768e-03
3.3113e+10,9.9838e-01,1.3540e-03
3.4277e+10,9.9841e-01,1.3314e-03
3.5481e+10,9.9844e-01,1.3092e-03
3.6728e+10,9.9847e-01,1.2874e-03
3.8019e+10,9.9850e-01,1.2658e-03
3.9355e+10,9.9852e-01,1.2446e-03
4.0738e+10,9.9855e-01,1.2237e-03
4.2170e+10,9.9858e-01,1.2030e-03
4.3652e+10,9.9860e-01,1.1827e-03
4.5186e+10,9.9863e-01,1.1627e-03
4.6774e+10,9.9866e-01,1.1430e-03
4.8417e+10,9.9868e-01,1.1236e-03
5.0119e+10,9.9870e-01,1.1044e-03
5.1880e+10,9.9873e-01,1.0856e-03
5.3703e+10,9.9875e-01,1.0670e-03
5.5590e+10,9.9878e-01,1.0487e-03
5.7544e+10,9.9880e-01,1.0307e-03
5.9566e+10,9.9882e-01,1.0130e-03
6.1660e+10,9.9884e-01,9.9550e-04
6.3826e+10,9.9887e-01,9.7829e-04
6.6069e+10,9.9889e-01,9.6135e-04
6.8391e+10,9.9891e-01,9.4466e-04
7.0795e+10,9.9893e-01,9.2824e-04
7.3282e+10,9.9895e-01,9.1206e-04
7.5858e+10,9.9897e-01,8.9613e-04
7.8524e+10,9.9899e-01,8.8045e-04
8.1283e+10,9.9901e-01,8.6502e-04
8.4140e+10,9.9903e-01,8.4982e-04
8.7096e+10,9.9904e-01,8.3486e-04
9.0157e+10,9.9906e-01,8.2013e-04
9.3325e+10,9.9908e-01,8.0564e-04
9.6605e+10,9.9910e-01,7.9137e-04
1.0000e+11,9.9912e-01,7.7733e-04
