   f   ,G_stor ,G_loss 
5.1880e+04,8.6679e-01,4.0561e-02
5.3703e+04,8.6769e-01,4.0434e-02
5.5590e+04,8.6859e-01,4.0306e-02
5.7544e+04,8.6949e-01,4.0179e-02
5.9566e+04,8.7039e-01,4.0051e-02
6.1660e+04,8.7129e-01,3.9922e-02
6.3826e+04,8.7218e-01,3.9794e-02
6.6069e+04,8.7307e-01,3.9666e-02
6.8391e+04,8.7395e-01,3.9537e-02
7.0795e+04,8.7484e-01,3.9408e-02
7.3282e+04,8.7572e-01,3.9279e-02
7.5858e+04,8.7659e-01,3.9149e-02
7.8524e+04,8.7747e-01,3.9019e-02
8.1283e+04,8.7834e-01,3.8889e-02
8.4140e+04,8.7921e-01,3.8759e-02
8.7096e+04,8.8007e-01,3.8628e-02
9.0157e+04,8.8093e-01,3.8497e-02
9.3325e+04,8.8179e-01,3.8365e-02
9.6605e+04,8.8265e-01,3.8233e-02
1.0000e+05,8.8350e-01,3.8101e-02
1.0351e+05,8.8435e-01,3.7969e-02
1.0715e+05,8.8520e-01,3.7836e-02
1.1092e+05,8.8605e-01,3.7703e-02
1.1482e+05,8.8689e-01,3.7569e-02
1.1885e+05,8.8773e-01,3.7435e-02
1.2303e+05,8.8856e-01,3.7301e-02
1.2735e+05,8.8940e-01,3.7166e-02
1.3183e+05,8.9023e-01,3.7030e-02
1.3646e+05,8.9105e-01,3.6895e-02
1.4125e+05,8.9188e-01,3.6759e-02
1.4622e+05,8.9270e-01,3.6622e-02
1.5136e+05,8.9351e-01,3.6485e-02
1.5668e+05,8.9433e-01,3.6347e-02
1.6218e+05,8.9514e-01,3.6210e-02
1.6788e+05,8.9595e-01,3.6071e-02
1.7378e+05,8.9675e-01,3.5932e-02
1.7989e+05,8.9756e-01,3.5793e-02
1.8621e+05,8.9835e-01,3.5653e-02
1.9275e+05,8.9915e-01,3.5513e-02
1.9953e+05,8.9994e-01,3.5372e-02
2.0654e+05,9.0073e-01,3.5231e-02
2.1380e+05,9.0152e-01,3.5090e-02
2.2131e+05,9.0230e-01,3.4948e-02
2.2909e+05,9.0308e-01,3.4805e-02
2.3714e+05,9.0386e-01,3.4662e-02
2.4547e+05,9.0463e-01,3.4518e-02
2.5410e+05,9.0540e-01,3.4374e-02
2.6303e+05,9.0617e-01,3.4230e-02
2.7227e+05,9.0694e-01,3.4085e-02
2.8184e+05,9.0770e-01,3.3939e-02
2.9174e+05,9.0845e-01,3.3794e-02
3.0200e+05,9.0921e-01,3.3647e-02
3.1261e+05,9.0996e-01,3.3500e-02
3.2359e+05,9.1071e-01,3.3353e-02
3.3497e+05,9.1145e-01,3.3205e-02
3.4674e+05,9.1219e-01,3.3057e-02
3.5892e+05,9.1293e-01,3.2908e-02
3.7154e+05,9.1366e-01,3.2759e-02
3.8459e+05,9.1440e-01,3.2609e-02
3.9811e+05,9.1512e-01,3.2459e-02
4.1210e+05,9.1585e-01,3.2309e-02
4.2658e+05,9.1657e-01,3.2158e-02
4.4157e+05,9.1729e-01,3.2006e-02
4.5709e+05,9.1800e-01,3.1854e-02
4.7315e+05,9.1871e-01,3.1702e-02
4.8978e+05,9.1942e-01,3.1549e-02
5.0699e+05,9.2012e-01,3.1396e-02
5.2481e+05,9.2082e-01,3.1243e-02
5.4325e+05,9.2152e-01,3.1089e-02
5.6234e+05,9.2222e-01,3.0934e-02
5.8210e+05,9.2291e-01,3.0780e-02
6.0256e+05,9.2359e-01,3.0624e-02
6.2373e+05,9.2428e-01,3.0469e-02
6.4565e+05,9.2496e-01,3.0313e-02
6.6834e+05,9.2563e-01,3.0157e-02
6.9183e+05,9.2631e-01,3.0000e-02
7.1614e+05,9.2698e-01,2.9843e-02
7.4131e+05,9.2764e-01,2.9686e-02
7.6736e+05,9.2830e-01,2.9528e-02
7.9433e+05,9.2896e-01,2.9370e-02
8.2224e+05,9.2962e-01,2.9211e-02
8.5114e+05,9.3027e-01,2.9053e-02
8.8105e+05,9.3092e-01,2.8894e-02
9.1201e+05,9.3156e-01,2.8735e-02
9.4406e+05,9.3220e-01,2.8575e-02
9.7724e+05,9.3284e-01,2.8415e-02
1.0116e+06,9.3347e-01,2.8255e-02
1.0471e+06,9.3410e-01,2.8095e-02
1.0839e+06,9.3473e-01,2.7934e-02
1.1220e+06,9.3535e-01,2.7773e-02
1.1614e+06,9.3597e-01,2.7612e-02
1.2023e+06,9.3659e-01,2.7451e-02
1.2445e+06,9.3720e-01,2.7289e-02
1.2882e+06,9.3781e-01,2.7128e-02
1.3335e+06,9.3842e-01,2.6966e-02
1.3804e+06,9.3902e-01,2.6804e-02
1.4289e+06,9.3962e-01,2.6641e-02
1.4791e+06,9.4021e-01,2.6479e-02
1.5311e+06,9.4080e-01,2.6316e-02
1.5849e+06,9.4139e-01,2.6154e-02
1.6406e+06,9.4197e-01,2.5991e-02
1.6982e+06,9.4255e-01,2.5828e-02
1.7579e+06,9.4313e-01,2.5665e-02
1.8197e+06,9.4370e-01,2.5502e-02
1.8836e+06,9.4427e-01,2.5338e-02
1.9498e+06,9.4483e-01,2.5175e-02
2.0184e+06,9.4539e-01,2.5012e-02
2.0893e+06,9.4595e-01,2.4848e-02
2.1627e+06,9.4650e-01,2.4685e-02
2.2387e+06,9.4705e-01,2.4521e-02
2.3174e+06,9.4760e-01,2.4358e-02
2.3988e+06,9.4814e-01,2.4195e-02
2.4831e+06,9.4868e-01,2.4031e-02
2.5704e+06,9.4922e-01,2.3868e-02
2.6607e+06,9.4975e-01,2.3704e-02
2.7542e+06,9.5028e-01,2.3541e-02
2.8510e+06,9.5080e-01,2.3378e-02
2.9512e+06,9.5132e-01,2.3215e-02
3.0549e+06,9.5184e-01,2.3051e-02
3.1623e+06,9.5235e-01,2.2888e-02
3.2734e+06,9.5286e-01,2.2725e-02
3.3884e+06,9.5337e-01,2.2563e-02
3.5075e+06,9.5387e-01,2.2400e-02
3.6308e+06,9.5437e-01,2.2237e-02
3.7584e+06,9.5487e-01,2.2075e-02
3.8905e+06,9.5536e-01,2.1913e-02
4.0272e+06,9.5585e-01,2.1751e-02
4.1687e+06,9.5633e-01,2.1589e-02
4.3152e+06,9.5681e-01,2.1427e-02
4.4668e+06,9.5729e-01,2.1266e-02
4.6238e+06,9.5776e-01,2.1105e-02
4.7863e+06,9.5823e-01,2.0944e-02
4.9545e+06,9.5870e-01,2.0783e-02
5.1286e+06,9.5916e-01,2.0623e-02
5.3088e+06,9.5962e-01,2.0463e-02
5.4954e+06,9.6007e-01,2.0303e-02
5.6885e+06,9.6053e-01,2.0143e-02
5.8884e+06,9.6097e-01,1.9984e-02
6.0954e+06,9.6142e-01,1.9825e-02
6.3096e+06,9.6186e-01,1.9666e-02
6.5313e+06,9.6230e-01,1.9508e-02
6.7608e+06,9.6273e-01,1.9350e-02
6.9984e+06,9.6316e-01,1.9193e-02
7.2444e+06,9.6359e-01,1.9035e-02
7.4989e+06,9.6401e-01,1.8879e-02
7.7625e+06,9.6443e-01,1.8722e-02
8.0353e+06,9.6485e-01,1.8566e-02
8.3176e+06,9.6526e-01,1.8411e-02
8.6099e+06,9.6567e-01,1.8255e-02
8.9125e+06,9.6608e-01,1.8101e-02
9.2257e+06,9.6648e-01,1.7946e-02
9.5499e+06,9.6688e-01,1.7793e-02
9.8855e+06,9.6727e-01,1.7639e-02
1.0233e+07,9.6766e-01,1.7486e-02
1.0593e+07,9.6805e-01,1.7334e-02
1.0965e+07,9.6844e-01,1.7182e-02
1.1350e+07,9.6882e-01,1.7031e-02
1.1749e+07,9.6920e-01,1.6880e-02
1.2162e+07,9.6957e-01,1.6730e-02
1.2589e+07,9.6994e-01,1.6580e-02
1.3032e+07,9.7031e-01,1.6431e-02
1.3490e+07,9.7068e-01,1.6282e-02
1.3964e+07,9.7104e-01,1.6134e-02
1.4454e+07,9.7140e-01,1.5986e-02
1.4962e+07,9.7175e-01,1.5839e-02
1.5488e+07,9.7210e-01,1.5693e-02
1.6032e+07,9.7245e-01,1.5547e-02
1.6596e+07,9.7280e-01,1.5402e-02
1.7179e+07,9.7314e-01,1.5257e-02
1.7783e+07,9.7348e-01,1.5113e-02
1.8408e+07,9.7381e-01,1.4970e-02
1.9055e+07,9.7414e-01,1.4827e-02
1.9724e+07,9.7447e-01,1.4685e-02
2.0417e+07,9.7480e-01,1.4544e-02
2.1135e+07,9.7512e-01,1.4403e-02
2.1878e+07,9.7544e-01,1.4263e-02
2.2646e+07,9.7576e-01,1.4124e-02
2.3442e+07,9.7607e-01,1.3985e-02
2.4266e+07,9.7638e-01,1.3847e-02
2.5119e+07,9.7669e-01,1.3710e-02
2.6002e+07,9.7699e-01,1.3573e-02
2.6915e+07,9.7729e-01,1.3437e-02
2.7861e+07,9.7759e-01,1.3302e-02
2.8840e+07,9.7789e-01,1.3167e-02
2.9854e+07,9.7818e-01,1.3034e-02
3.0903e+07,9.7847e-01,1.2900e-02
3.1989e+07,9.7875e-01,1.2768e-02
3.3113e+07,9.7903e-01,1.2637e-02
3.4277e+07,9.7931e-01,1.2506e-02
3.5481e+07,9.7959e-01,1.2376e-02
3.6728e+07,9.7987e-01,1.2246e-02
3.8019e+07,9.8014e-01,1.2118e-02
3.9355e+07,9.8040e-01,1.1990e-02
4.0738e+07,9.8067e-01,1.1863e-02
4.2170e+07,9.8093e-01,1.1737e-02
4.3652e+07,9.8119e-01,1.1611e-02
4.5186e+07,9.8145e-01,1.1487e-02
4.6774e+07,9.8170e-01,1.1363e-02
4.8417e+07,9.8195e-01,1.1240e-02
5.0119e+07,9.8220e-01,1.1117e-02
5.1880e+07,9.8245e-01,1.0996e-02
5.3703e+07,9.8269e-01,1.0875e-02
5.5590e+07,9.8293e-01,1.0755e-02
5.7544e+07,9.8317e-01,1.0636e-02
5.9566e+07,9.8341e-01,1.0518e-02
6.1660e+07,9.8364e-01,1.0400e-02
6.3826e+07,9.8387e-01,1.0283e-02
6.6069e+07,9.8410e-01,1.0168e-02
6.8391e+07,9.8432e-01,1.0053e-02
7.0795e+07,9.8454e-01,9.9383e-03
7.3282e+07,9.8476e-01,9.8249e-03
7.5858e+07,9.8498e-01,9.7123e-03
7.8524e+07,9.8519e-01,9.6006e-03
8.1283e+07,9.8541e-01,9.4896e-03
8.4140e+07,9.8562e-01,9.3795e-03
8.7096e+07,9.8582e-01,9.2702e-03
9.0157e+07,9.8603e-01,9.1618e-03
9.3325e+07,9.8623e-01,9.0542e-03
9.6605e+07,9.8643e-01,8.9474e-03
1.0000e+08,9.8663e-01,8.8414e-03
1.0351e+08,9.8682e-01,8.7363e-03
1.0715e+08,9.8701e-01,8.6320e-03
1.1092e+08,9.8721e-01,8.5285e-03
1.1482e+08,9.8739e-01,8.4259e-03
1.1885e+08,9.8758e-01,8.3241e-03
1.2303e+08,9.8776e-01,8.2232e-03
1.2735e+08,9.8794e-01,8.1231e-03
1.3183e+08,9.8812e-01,8.0238e-03
1.3646e+08,9.8830e-01,7.9253e-03
1.4125e+08,9.8848e-01,7.8277e-03
1.4622e+08,9.8865e-01,7.7309e-03
1.5136e+08,9.8882e-01,7.6350e-03
1.5668e+08,9.8899e-01,7.5398e-03
1.6218e+08,9.8915e-01,7.4455e-03
1.6788e+08,9.8932e-01,7.3521e-03
1.7378e+08,9.8948e-01,7.2594e-03
1.7989e+08,9.8964e-01,7.1676e-03
1.8621e+08,9.8980e-01,7.0766e-03
1.9275e+08,9.8995e-01,6.9864e-03
1.9953e+08,9.9011e-01,6.8971e-03
2.0654e+08,9.9026e-01,6.8085e-03
2.1380e+08,9.9041e-01,6.7208e-03
2.2131e+08,9.9056e-01,6.6339e-03
2.2909e+08,9.9070e-01,6.5478e-03
2.3714e+08,9.9085e-01,6.4626e-03
2.4547e+08,9.9099e-01,6.3781e-03
2.5410e+08,9.9113e-01,6.2944e-03
2.6303e+08,9.9127e-01,6.2116e-03
2.7227e+08,9.9140e-01,6.1295e-03
2.8184e+08,9.9154e-01,6.0483e-03
2.9174e+08,9.9167e-01,5.9678e-03
3.0200e+08,9.9180e-01,5.8881e-03
3.1261e+08,9.9193e-01,5.8092e-03
3.2359e+08,9.9206e-01,5.7312e-03
3.3497e+08,9.9219e-01,5.6538e-03
3.4674e+08,9.9231e-01,5.5773e-03
3.5892e+08,9.9243e-01,5.5016e-03
3.7154e+08,9.9256e-01,5.4266e-03
3.8459e+08,9.9267e-01,5.3524e-03
3.9811e+08,9.9279e-01,5.2790e-03
4.1210e+08,9.9291e-01,5.2063e-03
4.2658e+08,9.9302e-01,5.1344e-03
4.4157e+08,9.9314e-01,5.0632e-03
4.5709e+08,9.9325e-01,4.9928e-03
4.7315e+08,9.9336e-01,4.9232e-03
4.8978e+08,9.9346e-01,4.8543e-03
5.0699e+08,9.9357e-01,4.7861e-03
5.2481e+08,9.9368e-01,4.7187e-03
5.4325e+08,9.9378e-01,4.6520e-03
5.6234e+08,9.9388e-01,4.5861e-03
5.8210e+08,9.9398e-01,4.5208e-03
6.0256e+08,9.9408e-01,4.4563e-03
6.2373e+08,9.9418e-01,4.3925e-03
6.4565e+08,9.9428e-01,4.3295e-03
6.6834e+08,9.9437e-01,4.2671e-03
6.9183e+08,9.9447e-01,4.2054e-03
7.1614e+08,9.9456e-01,4.1445e-03
7.4131e+08,9.9465e-01,4.0842e-03
7.6736e+08,9.9474e-01,4.0246e-03
7.9433e+08,9.9483e-01,3.9658e-03
8.2224e+08,9.9491e-01,3.9076e-03
8.5114e+08,9.9500e-01,3.8501e-03
8.8105e+08,9.9508e-01,3.7932e-03
9.1201e+08,9.9517e-01,3.7370e-03
9.4406e+08,9.9525e-01,3.6815e-03
9.7724e+08,9.9533e-01,3.6267e-03
1.0116e+09,9.9541e-01,3.5725e-03
1.0471e+09,9.9549e-01,3.5189e-03
1.0839e+09,9.9557e-01,3.4660e-03
1.1220e+09,9.9564e-01,3.4138e-03
1.1614e+09,9.9572e-01,3.3622e-03
1.2023e+09,9.9579e-01,3.3112e-03
1.2445e+09,9.9586e-01,3.2608e-03
1.2882e+09,9.9593e-01,3.2111e-03
1.3335e+09,9.9600e-01,3.1620e-03
1.3804e+09,9.9607e-01,3.1135e-03
1.4289e+09,9.9614e-01,3.0656e-03
1.4791e+09,9.9621e-01,3.0183e-03
1.5311e+09,9.9627e-01,2.9716e-03
1.5849e+09,9.9634e-01,2.9255e-03
1.6406e+09,9.9640e-01,2.8799e-03
1.6982e+09,9.9647e-01,2.8350e-03
1.7579e+09,9.9653e-01,2.7906e-03
1.8197e+09,9.9659e-01,2.7469e-03
1.8836e+09,9.9665e-01,2.7036e-03
1.9498e+09,9.9671e-01,2.6610e-03
2.0184e+09,9.9677e-01,2.6189e-03
2.0893e+09,9.9683e-01,2.5774e-03
2.1627e+09,9.9688e-01,2.5364e-03
2.2387e+09,9.9694e-01,2.4959e-03
2.3174e+09,9.9699e-01,2.4560e-03
2.3988e+09,9.9705e-01,2.4166e-03
2.4831e+09,9.9710e-01,2.3778e-03
2.5704e+09,9.9715e-01,2.3395e-03
2.6607e+09,9.9720e-01,2.3016e-03
2.7542e+09,9.9725e-01,2.2644e-03
2.8510e+09,9.9730e-01,2.2276e-03
2.9512e+09,9.9735e-01,2.1913e-03
3.0549e+09,9.9740e-01,2.1555e-03
3.1623e+09,9.9745e-01,2.1202e-03
3.2734e+09,9.9749e-01,2.0854e-03
3.3884e+09,9.9754e-01,2.0511e-03
3.5075e+09,9.9758e-01,2.0173e-03
3.6308e+09,9.9763e-01,1.9839e-03
3.7584e+09,9.9767e-01,1.9510e-03
3.8905e+09,9.9771e-01,1.9186e-03
4.0272e+09,9.9775e-01,1.8866e-03
4.1687e+09,9.9780e-01,1.8551e-03
4.3152e+09,9.9784e-01,1.8240e-03
4.4668e+09,9.9788e-01,1.7934e-03
4.6238e+09,9.9792e-01,1.7632e-03
4.7863e+09,9.9795e-01,1.7335e-03
4.9545e+09,9.9799e-01,1.7042e-03
5.1286e+09,9.9803e-01,1.6753e-03
5.3088e+09,9.9807e-01,1.6468e-03
5.4954e+09,9.9810e-01,1.6188e-03
5.6885e+09,9.9814e-01,1.5911e-03
5.8884e+09,9.9817e-01,1.5639e-03
6.0954e+09,9.9821e-01,1.5371e-03
6.3096e+09,9.9824e-01,1.5106e-03
6.5313e+09,9.9827e-01,1.4846e-03
6.7608e+09,9.9831e-01,1.4590e-03
6.9984e+09,9.9834e-01,1.4337e-03
7.2444e+09,9.9837e-01,1.4088e-03
7.4989e+09,9.9840e-01,1.3843e-03
7.7625e+09,9.9843e-01,1.3602e-03
8.0353e+09,9.9846e-01,1.3364e-03
8.3176e+09,9.9849e-01,1.3130e-03
8.6099e+09,9.9852e-01,1.2900e-03
8.9125e+09,9.9855e-01,1.2673e-03
9.2257e+09,9.9857e-01,1.2450e-03
9.5499e+09,9.9860e-01,1.2230e-03
9.8855e+09,9.9863e-01,1.2013e-03
1.0233e+10,9.9865e-01,1.1800e-03
1.0593e+10,9.9868e-01,1.1590e-03
1.0965e+10,9.9870e-01,1.1384e-03
1.1350e+10,9.9873e-01,1.1180e-03
1.1749e+10,9.9875e-01,1.0980e-03
1.2162e+10,9.9878e-01,1.0784e-03
1.2589e+10,9.9880e-01,1.0590e-03
1.3032e+10,9.9882e-01,1.0399e-03
1.3490e+10,9.9885e-01,1.0211e-03
1.3964e+10,9.9887e-01,1.0027e-03
1.4454e+10,9.9889e-01,9.8451e-04
1.4962e+10,9.9891e-01,9.6663e-04
1.5488e+10,9.9893e-01,9.4904e-04
1.6032e+10,9.9895e-01,9.3174e-04
1.6596e+10,9.9897e-01,9.1472e-04
1.7179e+10,9.9899e-01,8.9798e-04
1.7783e+10,9.9901e-01,8.8151e-04
1.8408e+10,9.9903e-01,8.6531e-04
1.9055e+10,9.9905e-01,8.4938e-04
1.9724e+10,9.9907e-01,8.3371e-04
2.0417e+10,9.9909e-01,8.1831e-04
2.1135e+10,9.9911e-01,8.0315e-04
2.1878e+10,9.9912e-01,7.8825e-04
2.2646e+10,9.9914e-01,7.7360e-04
2.3442e+10,9.9916e-01,7.5919e-04
2.4266e+10,9.9917e-01,7.4503e-04
2.5119e+10,9.9919e-01,7.3110e-04
2.6002e+10,9.9921e-01,7.1741e-04
2.6915e+10,9.9922e-01,7.0395e-04
2.7861e+10,9.9924e-01,6.9072e-04
2.8840e+10,9.9925e-01,6.7771e-04
2.9854e+10,9.9927e-01,6.6493e-04
3.0903e+10,9.9928e-01,6.5236e-04
3.1989e+10,9.9930e-01,6.4001e-04
3.3113e+10,9.9931e-01,6.2788e-04
3.4277e+10,9.9932e-01,6.1595e-04
3.5481e+10,9.9934e-01,6.0423e-04
3.6728e+10,9.9935e-01,5.9271e-04
3.8019e+10,9.9936e-01,5.8139e-04
3.9355e+10,9.9938e-01,5.7027e-04
4.0738e+10,9.9939e-01,5.5935e-04
4.2170e+10,9.9940e-01,5.4861e-04
4.3652e+10,9.9941e-01,5.3807e-04
4.5186e+10,9.9942e-01,5.2771e-04
4.6774e+10,9.9944e-01,5.1753e-04
4.8417e+10,9.9945e-01,5.0753e-04
5.0119e+10,9.9946e-01,4.9771e-04
5.1880e+10,9.9947e-01,4.8807e-04
5.3703e+10,9.9948e-01,4.7860e-04
5.5590e+10,9.9949e-01,4.6929e-04
5.7544e+10,9.9950e-01,4.6016e-04
5.9566e+10,9.9951e-01,4.5119e-04
6.1660e+10,9.9952e-01,4.4238e-04
6.3826e+10,9.9953e-01,4.3373e-04
6.6069e+10,9.9954e-01,4.2523e-04
6.8391e+10,9.9955e-01,4.1689e-04
7.0795e+10,9.9956e-01,4.0870e-04
7.3282e+10,9.9957e-01,4.0066e-04
7.5858e+10,9.9958e-01,3.9277e-04
7.8524e+10,9.9958e-01,3.8502e-04
8.1283e+10,9.9959e-01,3.7742e-04
8.4140e+10,9.9960e-01,3.6995e-04
8.7096e+10,9.9961e-01,3.6262e-04
9.0157e+10,9.9962e-01,3.5543e-04
9.3325e+10,9.9962e-01,3.4837e-04
9.6605e+10,9.9963e-01,3.4144e-04
1.0000e+11,9.9964e-01,3.3464e-04
