   f   ,G_stor ,G_loss 
5.1880e+04,9.0790e-01,3.5091e-02
5.3703e+04,9.0868e-01,3.4923e-02
5.5590e+04,9.0946e-01,3.4754e-02
5.7544e+04,9.1024e-01,3.4586e-02
5.9566e+04,9.1102e-01,3.4418e-02
6.1660e+04,9.1178e-01,3.4250e-02
6.3826e+04,9.1255e-01,3.4082e-02
6.6069e+04,9.1331e-01,3.3914e-02
6.8391e+04,9.1407e-01,3.3746e-02
7.0795e+04,9.1482e-01,3.3578e-02
7.3282e+04,9.1558e-01,3.3410e-02
7.5858e+04,9.1632e-01,3.3243e-02
7.8524e+04,9.1706e-01,3.3075e-02
8.1283e+04,9.1780e-01,3.2907e-02
8.4140e+04,9.1854e-01,3.2739e-02
8.7096e+04,9.1927e-01,3.2571e-02
9.0157e+04,9.2000e-01,3.2403e-02
9.3325e+04,9.2072e-01,3.2235e-02
9.6605e+04,9.2144e-01,3.2066e-02
1.0000e+05,9.2216e-01,3.1898e-02
1.0351e+05,9.2287e-01,3.1730e-02
1.0715e+05,9.2358e-01,3.1562e-02
1.1092e+05,9.2429e-01,3.1393e-02
1.1482e+05,9.2499e-01,3.1225e-02
1.1885e+05,9.2568e-01,3.1056e-02
1.2303e+05,9.2638e-01,3.0887e-02
1.2735e+05,9.2707e-01,3.0718e-02
1.3183e+05,9.2775e-01,3.0550e-02
1.3646e+05,9.2844e-01,3.0381e-02
1.4125e+05,9.2911e-01,3.0212e-02
1.4622e+05,9.2979e-01,3.0042e-02
1.5136e+05,9.3046e-01,2.9873e-02
1.5668e+05,9.3113e-01,2.9704e-02
1.6218e+05,9.3179e-01,2.9534e-02
1.6788e+05,9.3245e-01,2.9365e-02
1.7378e+05,9.3311e-01,2.9195e-02
1.7989e+05,9.3376e-01,2.9025e-02
1.8621e+05,9.3441e-01,2.8855e-02
1.9275e+05,9.3505e-01,2.8686e-02
1.9953e+05,9.3569e-01,2.8515e-02
2.0654e+05,9.3633e-01,2.8345e-02
2.1380e+05,9.3696e-01,2.8175e-02
2.2131e+05,9.3759e-01,2.8005e-02
2.2909e+05,9.3821e-01,2.7834e-02
2.3714e+05,9.3883e-01,2.7664e-02
2.4547e+05,9.3945e-01,2.7493e-02
2.5410e+05,9.4007e-01,2.7323e-02
2.6303e+05,9.4068e-01,2.7152e-02
2.7227e+05,9.4128e-01,2.6981e-02
2.8184e+05,9.4188e-01,2.6811e-02
2.9174e+05,9.4248e-01,2.6640e-02
3.0200e+05,9.4308e-01,2.6469e-02
3.1261e+05,9.4367e-01,2.6298e-02
3.2359e+05,9.4425e-01,2.6127e-02
3.3497e+05,9.4484e-01,2.5956e-02
3.4674e+05,9.4541e-01,2.5785e-02
3.5892e+05,9.4599e-01,2.5614e-02
3.7154e+05,9.4656e-01,2.5443e-02
3.8459e+05,9.4713e-01,2.5272e-02
3.9811e+05,9.4769e-01,2.5101e-02
4.1210e+05,9.4825e-01,2.4930e-02
4.2658e+05,9.4881e-01,2.4759e-02
4.4157e+05,9.4936e-01,2.4588e-02
4.5709e+05,9.4991e-01,2.4417e-02
4.7315e+05,9.5045e-01,2.4247e-02
4.8978e+05,9.5099e-01,2.4076e-02
5.0699e+05,9.5153e-01,2.3905e-02
5.2481e+05,9.5206e-01,2.3735e-02
5.4325e+05,9.5259e-01,2.3564e-02
5.6234e+05,9.5312e-01,2.3394e-02
5.8210e+05,9.5364e-01,2.3223e-02
6.0256e+05,9.5416e-01,2.3053e-02
6.2373e+05,9.5467e-01,2.2883e-02
6.4565e+05,9.5518e-01,2.2713e-02
6.6834e+05,9.5569e-01,2.2543e-02
6.9183e+05,9.5619e-01,2.2374e-02
7.1614e+05,9.5669e-01,2.2204e-02
7.4131e+05,9.5718e-01,2.2035e-02
7.6736e+05,9.5767e-01,2.1866e-02
7.9433e+05,9.5816e-01,2.1697e-02
8.2224e+05,9.5864e-01,2.1529e-02
8.5114e+05,9.5912e-01,2.1360e-02
8.8105e+05,9.5960e-01,2.1192e-02
9.1201e+05,9.6007e-01,2.1024e-02
9.4406e+05,9.6054e-01,2.0856e-02
9.7724e+05,9.6100e-01,2.0689e-02
1.0116e+06,9.6146e-01,2.0522e-02
1.0471e+06,9.6192e-01,2.0355e-02
1.0839e+06,9.6237e-01,2.0188e-02
1.1220e+06,9.6282e-01,2.0022e-02
1.1614e+06,9.6327e-01,1.9856e-02
1.2023e+06,9.6371e-01,1.9691e-02
1.2445e+06,9.6415e-01,1.9525e-02
1.2882e+06,9.6458e-01,1.9360e-02
1.3335e+06,9.6501e-01,1.9196e-02
1.3804e+06,9.6544e-01,1.9032e-02
1.4289e+06,9.6586e-01,1.8868e-02
1.4791e+06,9.6628e-01,1.8705e-02
1.5311e+06,9.6670e-01,1.8542e-02
1.5849e+06,9.6711e-01,1.8379e-02
1.6406e+06,9.6752e-01,1.8217e-02
1.6982e+06,9.6793e-01,1.8055e-02
1.7579e+06,9.6833e-01,1.7894e-02
1.8197e+06,9.6873e-01,1.7734e-02
1.8836e+06,9.6912e-01,1.7573e-02
1.9498e+06,9.6951e-01,1.7414e-02
2.0184e+06,9.6990e-01,1.7254e-02
2.0893e+06,9.7028e-01,1.7096e-02
2.1627e+06,9.7066e-01,1.6938e-02
2.2387e+06,9.7104e-01,1.6780e-02
2.3174e+06,9.7141e-01,1.6623e-02
2.3988e+06,9.7178e-01,1.6466e-02
2.4831e+06,9.7215e-01,1.6310e-02
2.5704e+06,9.7251e-01,1.6155e-02
2.6607e+06,9.7287e-01,1.6000e-02
2.7542e+06,9.7322e-01,1.5846e-02
2.8510e+06,9.7357e-01,1.5692e-02
2.9512e+06,9.7392e-01,1.5539e-02
3.0549e+06,9.7427e-01,1.5387e-02
3.1623e+06,9.7461e-01,1.5235e-02
3.2734e+06,9.7495e-01,1.5084e-02
3.3884e+06,9.7528e-01,1.4934e-02
3.5075e+06,9.7561e-01,1.4784e-02
3.6308e+06,9.7594e-01,1.4635e-02
3.7584e+06,9.7627e-01,1.4486e-02
3.8905e+06,9.7659e-01,1.4339e-02
4.0272e+06,9.7691e-01,1.4192e-02
4.1687e+06,9.7722e-01,1.4045e-02
4.3152e+06,9.7753e-01,1.3900e-02
4.4668e+06,9.7784e-01,1.3755e-02
4.6238e+06,9.7815e-01,1.3611e-02
4.7863e+06,9.7845e-01,1.3468e-02
4.9545e+06,9.7875e-01,1.3325e-02
5.1286e+06,9.7904e-01,1.3183e-02
5.3088e+06,9.7933e-01,1.3042e-02
5.4954e+06,9.7962e-01,1.2902e-02
5.6885e+06,9.7991e-01,1.2762e-02
5.8884e+06,9.8019e-01,1.2623e-02
6.0954e+06,9.8047e-01,1.2485e-02
6.3096e+06,9.8075e-01,1.2348e-02
6.5313e+06,9.8102e-01,1.2212e-02
6.7608e+06,9.8129e-01,1.2076e-02
6.9984e+06,9.8156e-01,1.1942e-02
7.2444e+06,9.8182e-01,1.1808e-02
7.4989e+06,9.8208e-01,1.1675e-02
7.7625e+06,9.8234e-01,1.1542e-02
8.0353e+06,9.8260e-01,1.1411e-02
8.3176e+06,9.8285e-01,1.1281e-02
8.6099e+06,9.8310e-01,1.1151e-02
8.9125e+06,9.8335e-01,1.1022e-02
9.2257e+06,9.8359e-01,1.0894e-02
9.5499e+06,9.8383e-01,1.0767e-02
9.8855e+06,9.8407e-01,1.0641e-02
1.0233e+07,9.8431e-01,1.0515e-02
1.0593e+07,9.8454e-01,1.0391e-02
1.0965e+07,9.8477e-01,1.0267e-02
1.1350e+07,9.8499e-01,1.0145e-02
1.1749e+07,9.8522e-01,1.0023e-02
1.2162e+07,9.8544e-01,9.9021e-03
1.2589e+07,9.8566e-01,9.7821e-03
1.3032e+07,9.8588e-01,9.6630e-03
1.3490e+07,9.8609e-01,9.5448e-03
1.3964e+07,9.8630e-01,9.4275e-03
1.4454e+07,9.8651e-01,9.3111e-03
1.4962e+07,9.8671e-01,9.1957e-03
1.5488e+07,9.8692e-01,9.0811e-03
1.6032e+07,9.8712e-01,8.9675e-03
1.6596e+07,9.8732e-01,8.8548e-03
1.7179e+07,9.8751e-01,8.7430e-03
1.7783e+07,9.8770e-01,8.6321e-03
1.8408e+07,9.8789e-01,8.5221e-03
1.9055e+07,9.8808e-01,8.4131e-03
1.9724e+07,9.8827e-01,8.3050e-03
2.0417e+07,9.8845e-01,8.1978e-03
2.1135e+07,9.8863e-01,8.0915e-03
2.1878e+07,9.8881e-01,7.9862e-03
2.2646e+07,9.8899e-01,7.8818e-03
2.3442e+07,9.8916e-01,7.7783e-03
2.4266e+07,9.8933e-01,7.6758e-03
2.5119e+07,9.8950e-01,7.5741e-03
2.6002e+07,9.8967e-01,7.4734e-03
2.6915e+07,9.8983e-01,7.3736e-03
2.7861e+07,9.9000e-01,7.2748e-03
2.8840e+07,9.9016e-01,7.1769e-03
2.9854e+07,9.9031e-01,7.0798e-03
3.0903e+07,9.9047e-01,6.9838e-03
3.1989e+07,9.9062e-01,6.8886e-03
3.3113e+07,9.9078e-01,6.7943e-03
3.4277e+07,9.9093e-01,6.7010e-03
3.5481e+07,9.9107e-01,6.6086e-03
3.6728e+07,9.9122e-01,6.5171e-03
3.8019e+07,9.9136e-01,6.4265e-03
3.9355e+07,9.9150e-01,6.3368e-03
4.0738e+07,9.9164e-01,6.2480e-03
4.2170e+07,9.9178e-01,6.1601e-03
4.3652e+07,9.9192e-01,6.0731e-03
4.5186e+07,9.9205e-01,5.9871e-03
4.6774e+07,9.9218e-01,5.9019e-03
4.8417e+07,9.9231e-01,5.8176e-03
5.0119e+07,9.9244e-01,5.7342e-03
5.1880e+07,9.9257e-01,5.6517e-03
5.3703e+07,9.9269e-01,5.5701e-03
5.5590e+07,9.9281e-01,5.4893e-03
5.7544e+07,9.9293e-01,5.4095e-03
5.9566e+07,9.9305e-01,5.3305e-03
6.1660e+07,9.9317e-01,5.2523e-03
6.3826e+07,9.9328e-01,5.1751e-03
6.6069e+07,9.9340e-01,5.0987e-03
6.8391e+07,9.9351e-01,5.0232e-03
7.0795e+07,9.9362e-01,4.9485e-03
7.3282e+07,9.9373e-01,4.8747e-03
7.5858e+07,9.9384e-01,4.8017e-03
7.8524e+07,9.9394e-01,4.7295e-03
8.1283e+07,9.9405e-01,4.6582e-03
8.4140e+07,9.9415e-01,4.5878e-03
8.7096e+07,9.9425e-01,4.5181e-03
9.0157e+07,9.9435e-01,4.4493e-03
9.3325e+07,9.9445e-01,4.3813e-03
9.6605e+07,9.9454e-01,4.3141e-03
1.0000e+08,9.9464e-01,4.2477e-03
1.0351e+08,9.9473e-01,4.1822e-03
1.0715e+08,9.9482e-01,4.1174e-03
1.1092e+08,9.9491e-01,4.0534e-03
1.1482e+08,9.9500e-01,3.9902e-03
1.1885e+08,9.9509e-01,3.9278e-03
1.2303e+08,9.9518e-01,3.8662e-03
1.2735e+08,9.9526e-01,3.8053e-03
1.3183e+08,9.9534e-01,3.7452e-03
1.3646e+08,9.9543e-01,3.6859e-03
1.4125e+08,9.9551e-01,3.6273e-03
1.4622e+08,9.9559e-01,3.5695e-03
1.5136e+08,9.9566e-01,3.5125e-03
1.5668e+08,9.9574e-01,3.4561e-03
1.6218e+08,9.9582e-01,3.4005e-03
1.6788e+08,9.9589e-01,3.3457e-03
1.7378e+08,9.9596e-01,3.2915e-03
1.7989e+08,9.9604e-01,3.2381e-03
1.8621e+08,9.9611e-01,3.1854e-03
1.9275e+08,9.9618e-01,3.1334e-03
1.9953e+08,9.9625e-01,3.0820e-03
2.0654e+08,9.9631e-01,3.0314e-03
2.1380e+08,9.9638e-01,2.9815e-03
2.2131e+08,9.9645e-01,2.9322e-03
2.2909e+08,9.9651e-01,2.8837e-03
2.3714e+08,9.9657e-01,2.8358e-03
2.4547e+08,9.9664e-01,2.7885e-03
2.5410e+08,9.9670e-01,2.7420e-03
2.6303e+08,9.9676e-01,2.6960e-03
2.7227e+08,9.9682e-01,2.6507e-03
2.8184e+08,9.9687e-01,2.6061e-03
2.9174e+08,9.9693e-01,2.5621e-03
3.0200e+08,9.9699e-01,2.5187e-03
3.1261e+08,9.9704e-01,2.4759e-03
3.2359e+08,9.9710e-01,2.4338e-03
3.3497e+08,9.9715e-01,2.3923e-03
3.4674e+08,9.9720e-01,2.3513e-03
3.5892e+08,9.9725e-01,2.3110e-03
3.7154e+08,9.9730e-01,2.2713e-03
3.8459e+08,9.9735e-01,2.2321e-03
3.9811e+08,9.9740e-01,2.1935e-03
4.1210e+08,9.9745e-01,2.1555e-03
4.2658e+08,9.9750e-01,2.1181e-03
4.4157e+08,9.9754e-01,2.0812e-03
4.5709e+08,9.9759e-01,2.0449e-03
4.7315e+08,9.9763e-01,2.0091e-03
4.8978e+08,9.9768e-01,1.9738e-03
5.0699e+08,9.9772e-01,1.9391e-03
5.2481e+08,9.9776e-01,1.9050e-03
5.4325e+08,9.9780e-01,1.8713e-03
5.6234e+08,9.9785e-01,1.8382e-03
5.8210e+08,9.9789e-01,1.8056e-03
6.0256e+08,9.9793e-01,1.7735e-03
6.2373e+08,9.9796e-01,1.7419e-03
6.4565e+08,9.9800e-01,1.7108e-03
6.6834e+08,9.9804e-01,1.6802e-03
6.9183e+08,9.9808e-01,1.6500e-03
7.1614e+08,9.9811e-01,1.6204e-03
7.4131e+08,9.9815e-01,1.5912e-03
7.6736e+08,9.9818e-01,1.5625e-03
7.9433e+08,9.9822e-01,1.5342e-03
8.2224e+08,9.9825e-01,1.5064e-03
8.5114e+08,9.9828e-01,1.4790e-03
8.8105e+08,9.9832e-01,1.4521e-03
9.1201e+08,9.9835e-01,1.4256e-03
9.4406e+08,9.9838e-01,1.3996e-03
9.7724e+08,9.9841e-01,1.3740e-03
1.0116e+09,9.9844e-01,1.3488e-03
1.0471e+09,9.9847e-01,1.3240e-03
1.0839e+09,9.9850e-01,1.2996e-03
1.1220e+09,9.9853e-01,1.2757e-03
1.1614e+09,9.9855e-01,1.2521e-03
1.2023e+09,9.9858e-01,1.2289e-03
1.2445e+09,9.9861e-01,1.2061e-03
1.2882e+09,9.9863e-01,1.1837e-03
1.3335e+09,9.9866e-01,1.1617e-03
1.3804e+09,9.9868e-01,1.1401e-03
1.4289e+09,9.9871e-01,1.1188e-03
1.4791e+09,9.9873e-01,1.0979e-03
1.5311e+09,9.9876e-01,1.0773e-03
1.5849e+09,9.9878e-01,1.0571e-03
1.6406e+09,9.9880e-01,1.0372e-03
1.6982e+09,9.9883e-01,1.0177e-03
1.7579e+09,9.9885e-01,9.9854e-04
1.8197e+09,9.9887e-01,9.7970e-04
1.8836e+09,9.9889e-01,9.6118e-04
1.9498e+09,9.9891e-01,9.4299e-04
2.0184e+09,9.9893e-01,9.2512e-04
2.0893e+09,9.9895e-01,9.0756e-04
2.1627e+09,9.9897e-01,8.9031e-04
2.2387e+09,9.9899e-01,8.7337e-04
2.3174e+09,9.9901e-01,8.5672e-04
2.3988e+09,9.9903e-01,8.4038e-04
2.4831e+09,9.9905e-01,8.2432e-04
2.5704e+09,9.9907e-01,8.0856e-04
2.6607e+09,9.9909e-01,7.9307e-04
2.7542e+09,9.9910e-01,7.7787e-04
2.8510e+09,9.9912e-01,7.6293e-04
2.9512e+09,9.9914e-01,7.4827e-04
3.0549e+09,9.9915e-01,7.3388e-04
3.1623e+09,9.9917e-01,7.1974e-04
3.2734e+09,9.9918e-01,7.0587e-04
3.3884e+09,9.9920e-01,6.9225e-04
3.5075e+09,9.9921e-01,6.7887e-04
3.6308e+09,9.9923e-01,6.6575e-04
3.7584e+09,9.9924e-01,6.5286e-04
3.8905e+09,9.9926e-01,6.4022e-04
4.0272e+09,9.9927e-01,6.2780e-04
4.1687e+09,9.9929e-01,6.1562e-04
4.3152e+09,9.9930e-01,6.0367e-04
4.4668e+09,9.9931e-01,5.9193e-04
4.6238e+09,9.9933e-01,5.8042e-04
4.7863e+09,9.9934e-01,5.6912e-04
4.9545e+09,9.9935e-01,5.5804e-04
5.1286e+09,9.9936e-01,5.4716e-04
5.3088e+09,9.9937e-01,5.3649e-04
5.4954e+09,9.9939e-01,5.2602e-04
5.6885e+09,9.9940e-01,5.1575e-04
5.8884e+09,9.9941e-01,5.0567e-04
6.0954e+09,9.9942e-01,4.9578e-04
6.3096e+09,9.9943e-01,4.8609e-04
6.5313e+09,9.9944e-01,4.7658e-04
6.7608e+09,9.9945e-01,4.6725e-04
6.9984e+09,9.9946e-01,4.5810e-04
7.2444e+09,9.9947e-01,4.4912e-04
7.4989e+09,9.9948e-01,4.4032e-04
7.7625e+09,9.9949e-01,4.3169e-04
8.0353e+09,9.9950e-01,4.2322e-04
8.3176e+09,9.9951e-01,4.1492e-04
8.6099e+09,9.9952e-01,4.0678e-04
8.9125e+09,9.9953e-01,3.9880e-04
9.2257e+09,9.9954e-01,3.9098e-04
9.5499e+09,9.9954e-01,3.8330e-04
9.8855e+09,9.9955e-01,3.7578e-04
1.0233e+10,9.9956e-01,3.6840e-04
1.0593e+10,9.9957e-01,3.6117e-04
1.0965e+10,9.9958e-01,3.5408e-04
1.1350e+10,9.9958e-01,3.4713e-04
1.1749e+10,9.9959e-01,3.4032e-04
1.2162e+10,9.9960e-01,3.3364e-04
1.2589e+10,9.9961e-01,3.2709e-04
1.3032e+10,9.9961e-01,3.2067e-04
1.3490e+10,9.9962e-01,3.1438e-04
1.3964e+10,9.9963e-01,3.0822e-04
1.4454e+10,9.9963e-01,3.0217e-04
1.4962e+10,9.9964e-01,2.9625e-04
1.5488e+10,9.9965e-01,2.9045e-04
1.6032e+10,9.9965e-01,2.8476e-04
1.6596e+10,9.9966e-01,2.7918e-04
1.7179e+10,9.9967e-01,2.7372e-04
1.7783e+10,9.9967e-01,2.6836e-04
1.8408e+10,9.9968e-01,2.6312e-04
1.9055e+10,9.9968e-01,2.5797e-04
1.9724e+10,9.9969e-01,2.5294e-04
2.0417e+10,9.9970e-01,2.4800e-04
2.1135e+10,9.9970e-01,2.4316e-04
2.1878e+10,9.9971e-01,2.3842e-04
2.2646e+10,9.9971e-01,2.3378e-04
2.3442e+10,9.9972e-01,2.2922e-04
2.4266e+10,9.9972e-01,2.2477e-04
2.5119e+10,9.9973e-01,2.2040e-04
2.6002e+10,9.9973e-01,2.1612e-04
2.6915e+10,9.9974e-01,2.1192e-04
2.7861e+10,9.9974e-01,2.0781e-04
2.8840e+10,9.9974e-01,2.0379e-04
2.9854e+10,9.9975e-01,1.9985e-04
3.0903e+10,9.9975e-01,1.9598e-04
3.1989e+10,9.9976e-01,1.9220e-04
3.3113e+10,9.9976e-01,1.8849e-04
3.4277e+10,9.9977e-01,1.8486e-04
3.5481e+10,9.9977e-01,1.8130e-04
3.6728e+10,9.9977e-01,1.7781e-04
3.8019e+10,9.9978e-01,1.7440e-04
3.9355e+10,9.9978e-01,1.7106e-04
4.0738e+10,9.9979e-01,1.6778e-04
4.2170e+10,9.9979e-01,1.6457e-04
4.3652e+10,9.9979e-01,1.6142e-04
4.5186e+10,9.9980e-01,1.5834e-04
4.6774e+10,9.9980e-01,1.5533e-04
4.8417e+10,9.9980e-01,1.5237e-04
5.0119e+10,9.9981e-01,1.4948e-04
5.1880e+10,9.9981e-01,1.4664e-04
5.3703e+10,9.9981e-01,1.4386e-04
5.5590e+10,9.9982e-01,1.4114e-04
5.7544e+10,9.9982e-01,1.3848e-04
5.9566e+10,9.9982e-01,1.3586e-04
6.1660e+10,9.9982e-01,1.3331e-04
6.3826e+10,9.9983e-01,1.3080e-04
6.6069e+10,9.9983e-01,1.2835e-04
6.8391e+10,9.9983e-01,1.2594e-04
7.0795e+10,9.9984e-01,1.2359e-04
7.3282e+10,9.9984e-01,1.2128e-04
7.5858e+10,9.9984e-01,1.1902e-04
7.8524e+10,9.9984e-01,1.1681e-04
8.1283e+10,9.9985e-01,1.1464e-04
8.4140e+10,9.9985e-01,1.1252e-04
8.7096e+10,9.9985e-01,1.1043e-04
9.0157e+10,9.9985e-01,1.0840e-04
9.3325e+10,9.9986e-01,1.0640e-04
9.6605e+10,9.9986e-01,1.0444e-04
1.0000e+11,9.9986e-01,1.0253e-04
