   f   ,G_stor ,G_loss 
5.1880e+04,8.0407e-01,4.1025e-02
5.3703e+04,8.0499e-01,4.0946e-02
5.5590e+04,8.0590e-01,4.0868e-02
5.7544e+04,8.0681e-01,4.0790e-02
5.9566e+04,8.0772e-01,4.0712e-02
6.1660e+04,8.0862e-01,4.0634e-02
6.3826e+04,8.0953e-01,4.0557e-02
6.6069e+04,8.1043e-01,4.0479e-02
6.8391e+04,8.1133e-01,4.0402e-02
7.0795e+04,8.1223e-01,4.0325e-02
7.3282e+04,8.1313e-01,4.0248e-02
7.5858e+04,8.1403e-01,4.0171e-02
7.8524e+04,8.1492e-01,4.0094e-02
8.1283e+04,8.1581e-01,4.0017e-02
8.4140e+04,8.1670e-01,3.9940e-02
8.7096e+04,8.1759e-01,3.9864e-02
9.0157e+04,8.1848e-01,3.9787e-02
9.3325e+04,8.1936e-01,3.9710e-02
9.6605e+04,8.2025e-01,3.9633e-02
1.0000e+05,8.2113e-01,3.9557e-02
1.0351e+05,8.2201e-01,3.9480e-02
1.0715e+05,8.2289e-01,3.9403e-02
1.1092e+05,8.2377e-01,3.9327e-02
1.1482e+05,8.2464e-01,3.9250e-02
1.1885e+05,8.2551e-01,3.9173e-02
1.2303e+05,8.2639e-01,3.9096e-02
1.2735e+05,8.2725e-01,3.9019e-02
1.3183e+05,8.2812e-01,3.8942e-02
1.3646e+05,8.2899e-01,3.8865e-02
1.4125e+05,8.2985e-01,3.8787e-02
1.4622e+05,8.3072e-01,3.8710e-02
1.5136e+05,8.3158e-01,3.8632e-02
1.5668e+05,8.3244e-01,3.8555e-02
1.6218e+05,8.3330e-01,3.8477e-02
1.6788e+05,8.3415e-01,3.8399e-02
1.7378e+05,8.3501e-01,3.8321e-02
1.7989e+05,8.3586e-01,3.8242e-02
1.8621e+05,8.3671e-01,3.8164e-02
1.9275e+05,8.3756e-01,3.8085e-02
1.9953e+05,8.3840e-01,3.8006e-02
2.0654e+05,8.3925e-01,3.7927e-02
2.1380e+05,8.4009e-01,3.7847e-02
2.2131e+05,8.4093e-01,3.7768e-02
2.2909e+05,8.4177e-01,3.7688e-02
2.3714e+05,8.4261e-01,3.7608e-02
2.4547e+05,8.4345e-01,3.7527e-02
2.5410e+05,8.4428e-01,3.7447e-02
2.6303e+05,8.4512e-01,3.7366e-02
2.7227e+05,8.4595e-01,3.7285e-02
2.8184e+05,8.4678e-01,3.7203e-02
2.9174e+05,8.4760e-01,3.7122e-02
3.0200e+05,8.4843e-01,3.7040e-02
3.1261e+05,8.4925e-01,3.6957e-02
3.2359e+05,8.5008e-01,3.6875e-02
3.3497e+05,8.5090e-01,3.6792e-02
3.4674e+05,8.5171e-01,3.6709e-02
3.5892e+05,8.5253e-01,3.6625e-02
3.7154e+05,8.5335e-01,3.6541e-02
3.8459e+05,8.5416e-01,3.6457e-02
3.9811e+05,8.5497e-01,3.6372e-02
4.1210e+05,8.5578e-01,3.6287e-02
4.2658e+05,8.5658e-01,3.6202e-02
4.4157e+05,8.5739e-01,3.6117e-02
4.5709e+05,8.5819e-01,3.6031e-02
4.7315e+05,8.5899e-01,3.5944e-02
4.8978e+05,8.5979e-01,3.5858e-02
5.0699e+05,8.6059e-01,3.5770e-02
5.2481e+05,8.6139e-01,3.5683e-02
5.4325e+05,8.6218e-01,3.5595e-02
5.6234e+05,8.6297e-01,3.5507e-02
5.8210e+05,8.6376e-01,3.5418e-02
6.0256e+05,8.6455e-01,3.5329e-02
6.2373e+05,8.6533e-01,3.5240e-02
6.4565e+05,8.6612e-01,3.5150e-02
6.6834e+05,8.6690e-01,3.5060e-02
6.9183e+05,8.6768e-01,3.4970e-02
7.1614e+05,8.6846e-01,3.4879e-02
7.4131e+05,8.6923e-01,3.4787e-02
7.6736e+05,8.7001e-01,3.4696e-02
7.9433e+05,8.7078e-01,3.4603e-02
8.2224e+05,8.7155e-01,3.4511e-02
8.5114e+05,8.7232e-01,3.4418e-02
8.8105e+05,8.7308e-01,3.4324e-02
9.1201e+05,8.7384e-01,3.4231e-02
9.4406e+05,8.7461e-01,3.4136e-02
9.7724e+05,8.7536e-01,3.4042e-02
1.0116e+06,8.7612e-01,3.3947e-02
1.0471e+06,8.7688e-01,3.3851e-02
1.0839e+06,8.7763e-01,3.3755e-02
1.1220e+06,8.7838e-01,3.3659e-02
1.1614e+06,8.7913e-01,3.3562e-02
1.2023e+06,8.7988e-01,3.3465e-02
1.2445e+06,8.8062e-01,3.3367e-02
1.2882e+06,8.8136e-01,3.3269e-02
1.3335e+06,8.8210e-01,3.3171e-02
1.3804e+06,8.8284e-01,3.3072e-02
1.4289e+06,8.8358e-01,3.2973e-02
1.4791e+06,8.8431e-01,3.2873e-02
1.5311e+06,8.8504e-01,3.2773e-02
1.5849e+06,8.8577e-01,3.2672e-02
1.6406e+06,8.8650e-01,3.2571e-02
1.6982e+06,8.8722e-01,3.2470e-02
1.7579e+06,8.8794e-01,3.2368e-02
1.8197e+06,8.8866e-01,3.2266e-02
1.8836e+06,8.8938e-01,3.2163e-02
1.9498e+06,8.9009e-01,3.2060e-02
2.0184e+06,8.9081e-01,3.1957e-02
2.0893e+06,8.9152e-01,3.1853e-02
2.1627e+06,8.9223e-01,3.1748e-02
2.2387e+06,8.9293e-01,3.1644e-02
2.3174e+06,8.9364e-01,3.1539e-02
2.3988e+06,8.9434e-01,3.1433e-02
2.4831e+06,8.9504e-01,3.1327e-02
2.5704e+06,8.9573e-01,3.1221e-02
2.6607e+06,8.9643e-01,3.1114e-02
2.7542e+06,8.9712e-01,3.1007e-02
2.8510e+06,8.9781e-01,3.0900e-02
2.9512e+06,8.9850e-01,3.0792e-02
3.0549e+06,8.9918e-01,3.0684e-02
3.1623e+06,8.9986e-01,3.0575e-02
3.2734e+06,9.0054e-01,3.0466e-02
3.3884e+06,9.0122e-01,3.0357e-02
3.5075e+06,9.0190e-01,3.0247e-02
3.6308e+06,9.0257e-01,3.0137e-02
3.7584e+06,9.0324e-01,3.0026e-02
3.8905e+06,9.0391e-01,2.9915e-02
4.0272e+06,9.0457e-01,2.9804e-02
4.1687e+06,9.0524e-01,2.9693e-02
4.3152e+06,9.0590e-01,2.9581e-02
4.4668e+06,9.0656e-01,2.9469e-02
4.6238e+06,9.0721e-01,2.9356e-02
4.7863e+06,9.0786e-01,2.9243e-02
4.9545e+06,9.0851e-01,2.9130e-02
5.1286e+06,9.0916e-01,2.9016e-02
5.3088e+06,9.0981e-01,2.8903e-02
5.4954e+06,9.1045e-01,2.8788e-02
5.6885e+06,9.1109e-01,2.8674e-02
5.8884e+06,9.1173e-01,2.8559e-02
6.0954e+06,9.1236e-01,2.8444e-02
6.3096e+06,9.1300e-01,2.8328e-02
6.5313e+06,9.1363e-01,2.8213e-02
6.7608e+06,9.1425e-01,2.8097e-02
6.9984e+06,9.1488e-01,2.7980e-02
7.2444e+06,9.1550e-01,2.7864e-02
7.4989e+06,9.1612e-01,2.7747e-02
7.7625e+06,9.1674e-01,2.7630e-02
8.0353e+06,9.1735e-01,2.7512e-02
8.3176e+06,9.1796e-01,2.7395e-02
8.6099e+06,9.1857e-01,2.7277e-02
8.9125e+06,9.1918e-01,2.7159e-02
9.2257e+06,9.1978e-01,2.7040e-02
9.5499e+06,9.2038e-01,2.6922e-02
9.8855e+06,9.2098e-01,2.6803e-02
1.0233e+07,9.2158e-01,2.6684e-02
1.0593e+07,9.2217e-01,2.6565e-02
1.0965e+07,9.2276e-01,2.6445e-02
1.1350e+07,9.2335e-01,2.6325e-02
1.1749e+07,9.2393e-01,2.6205e-02
1.2162e+07,9.2452e-01,2.6085e-02
1.2589e+07,9.2510e-01,2.5965e-02
1.3032e+07,9.2567e-01,2.5845e-02
1.3490e+07,9.2625e-01,2.5724e-02
1.3964e+07,9.2682e-01,2.5603e-02
1.4454e+07,9.2739e-01,2.5482e-02
1.4962e+07,9.2796e-01,2.5361e-02
1.5488e+07,9.2852e-01,2.5240e-02
1.6032e+07,9.2908e-01,2.5118e-02
1.6596e+07,9.2964e-01,2.4996e-02
1.7179e+07,9.3020e-01,2.4875e-02
1.7783e+07,9.3075e-01,2.4753e-02
1.8408e+07,9.3130e-01,2.4631e-02
1.9055e+07,9.3185e-01,2.4509e-02
1.9724e+07,9.3239e-01,2.4387e-02
2.0417e+07,9.3293e-01,2.4264e-02
2.1135e+07,9.3347e-01,2.4142e-02
2.1878e+07,9.3401e-01,2.4019e-02
2.2646e+07,9.3454e-01,2.3897e-02
2.3442e+07,9.3507e-01,2.3774e-02
2.4266e+07,9.3560e-01,2.3651e-02
2.5119e+07,9.3613e-01,2.3529e-02
2.6002e+07,9.3665e-01,2.3406e-02
2.6915e+07,9.3717e-01,2.3283e-02
2.7861e+07,9.3769e-01,2.3160e-02
2.8840e+07,9.3820e-01,2.3037e-02
2.9854e+07,9.3871e-01,2.2914e-02
3.0903e+07,9.3922e-01,2.2791e-02
3.1989e+07,9.3973e-01,2.2668e-02
3.3113e+07,9.4023e-01,2.2545e-02
3.4277e+07,9.4073e-01,2.2422e-02
3.5481e+07,9.4123e-01,2.2299e-02
3.6728e+07,9.4173e-01,2.2176e-02
3.8019e+07,9.4222e-01,2.2053e-02
3.9355e+07,9.4271e-01,2.1930e-02
4.0738e+07,9.4320e-01,2.1807e-02
4.2170e+07,9.4368e-01,2.1684e-02
4.3652e+07,9.4416e-01,2.1561e-02
4.5186e+07,9.4464e-01,2.1438e-02
4.6774e+07,9.4512e-01,2.1315e-02
4.8417e+07,9.4559e-01,2.1192e-02
5.0119e+07,9.4606e-01,2.1070e-02
5.1880e+07,9.4653e-01,2.0947e-02
5.3703e+07,9.4699e-01,2.0824e-02
5.5590e+07,9.4746e-01,2.0702e-02
5.7544e+07,9.4792e-01,2.0580e-02
5.9566e+07,9.4837e-01,2.0457e-02
6.1660e+07,9.4883e-01,2.0335e-02
6.3826e+07,9.4928e-01,2.0213e-02
6.6069e+07,9.4973e-01,2.0091e-02
6.8391e+07,9.5017e-01,1.9969e-02
7.0795e+07,9.5062e-01,1.9848e-02
7.3282e+07,9.5106e-01,1.9726e-02
7.5858e+07,9.5149e-01,1.9605e-02
7.8524e+07,9.5193e-01,1.9484e-02
8.1283e+07,9.5236e-01,1.9363e-02
8.4140e+07,9.5279e-01,1.9242e-02
8.7096e+07,9.5322e-01,1.9121e-02
9.0157e+07,9.5364e-01,1.9000e-02
9.3325e+07,9.5406e-01,1.8880e-02
9.6605e+07,9.5448e-01,1.8760e-02
1.0000e+08,9.5490e-01,1.8640e-02
1.0351e+08,9.5531e-01,1.8520e-02
1.0715e+08,9.5572e-01,1.8400e-02
1.1092e+08,9.5613e-01,1.8281e-02
1.1482e+08,9.5654e-01,1.8162e-02
1.1885e+08,9.5694e-01,1.8043e-02
1.2303e+08,9.5734e-01,1.7924e-02
1.2735e+08,9.5774e-01,1.7805e-02
1.3183e+08,9.5813e-01,1.7687e-02
1.3646e+08,9.5852e-01,1.7569e-02
1.4125e+08,9.5891e-01,1.7451e-02
1.4622e+08,9.5930e-01,1.7334e-02
1.5136e+08,9.5969e-01,1.7216e-02
1.5668e+08,9.6007e-01,1.7099e-02
1.6218e+08,9.6045e-01,1.6982e-02
1.6788e+08,9.6082e-01,1.6866e-02
1.7378e+08,9.6120e-01,1.6750e-02
1.7989e+08,9.6157e-01,1.6634e-02
1.8621e+08,9.6194e-01,1.6518e-02
1.9275e+08,9.6230e-01,1.6403e-02
1.9953e+08,9.6267e-01,1.6288e-02
2.0654e+08,9.6303e-01,1.6173e-02
2.1380e+08,9.6339e-01,1.6059e-02
2.2131e+08,9.6374e-01,1.5945e-02
2.2909e+08,9.6409e-01,1.5831e-02
2.3714e+08,9.6445e-01,1.5717e-02
2.4547e+08,9.6479e-01,1.5604e-02
2.5410e+08,9.6514e-01,1.5491e-02
2.6303e+08,9.6548e-01,1.5379e-02
2.7227e+08,9.6582e-01,1.5267e-02
2.8184e+08,9.6616e-01,1.5155e-02
2.9174e+08,9.6650e-01,1.5044e-02
3.0200e+08,9.6683e-01,1.4933e-02
3.1261e+08,9.6716e-01,1.4822e-02
3.2359e+08,9.6749e-01,1.4712e-02
3.3497e+08,9.6781e-01,1.4602e-02
3.4674e+08,9.6814e-01,1.4492e-02
3.5892e+08,9.6846e-01,1.4383e-02
3.7154e+08,9.6878e-01,1.4274e-02
3.8459e+08,9.6909e-01,1.4165e-02
3.9811e+08,9.6941e-01,1.4057e-02
4.1210e+08,9.6972e-01,1.3950e-02
4.2658e+08,9.7003e-01,1.3842e-02
4.4157e+08,9.7033e-01,1.3736e-02
4.5709e+08,9.7064e-01,1.3629e-02
4.7315e+08,9.7094e-01,1.3523e-02
4.8978e+08,9.7124e-01,1.3417e-02
5.0699e+08,9.7153e-01,1.3312e-02
5.2481e+08,9.7183e-01,1.3207e-02
5.4325e+08,9.7212e-01,1.3103e-02
5.6234e+08,9.7241e-01,1.2999e-02
5.8210e+08,9.7270e-01,1.2895e-02
6.0256e+08,9.7298e-01,1.2792e-02
6.2373e+08,9.7327e-01,1.2689e-02
6.4565e+08,9.7355e-01,1.2587e-02
6.6834e+08,9.7383e-01,1.2485e-02
6.9183e+08,9.7410e-01,1.2384e-02
7.1614e+08,9.7438e-01,1.2283e-02
7.4131e+08,9.7465e-01,1.2182e-02
7.6736e+08,9.7492e-01,1.2082e-02
7.9433e+08,9.7518e-01,1.1983e-02
8.2224e+08,9.7545e-01,1.1884e-02
8.5114e+08,9.7571e-01,1.1785e-02
8.8105e+08,9.7597e-01,1.1687e-02
9.1201e+08,9.7623e-01,1.1589e-02
9.4406e+08,9.7649e-01,1.1492e-02
9.7724e+08,9.7674e-01,1.1395e-02
1.0116e+09,9.7699e-01,1.1298e-02
1.0471e+09,9.7724e-01,1.1202e-02
1.0839e+09,9.7749e-01,1.1107e-02
1.1220e+09,9.7773e-01,1.1012e-02
1.1614e+09,9.7798e-01,1.0918e-02
1.2023e+09,9.7822e-01,1.0824e-02
1.2445e+09,9.7846e-01,1.0730e-02
1.2882e+09,9.7870e-01,1.0637e-02
1.3335e+09,9.7893e-01,1.0544e-02
1.3804e+09,9.7916e-01,1.0452e-02
1.4289e+09,9.7939e-01,1.0361e-02
1.4791e+09,9.7962e-01,1.0270e-02
1.5311e+09,9.7985e-01,1.0179e-02
1.5849e+09,9.8007e-01,1.0089e-02
1.6406e+09,9.8030e-01,9.9992e-03
1.6982e+09,9.8052e-01,9.9101e-03
1.7579e+09,9.8074e-01,9.8214e-03
1.8197e+09,9.8095e-01,9.7333e-03
1.8836e+09,9.8117e-01,9.6456e-03
1.9498e+09,9.8138e-01,9.5584e-03
2.0184e+09,9.8159e-01,9.4718e-03
2.0893e+09,9.8180e-01,9.3856e-03
2.1627e+09,9.8201e-01,9.2999e-03
2.2387e+09,9.8221e-01,9.2148e-03
2.3174e+09,9.8242e-01,9.1301e-03
2.3988e+09,9.8262e-01,9.0459e-03
2.4831e+09,9.8282e-01,8.9623e-03
2.5704e+09,9.8301e-01,8.8791e-03
2.6607e+09,9.8321e-01,8.7965e-03
2.7542e+09,9.8340e-01,8.7143e-03
2.8510e+09,9.8360e-01,8.6327e-03
2.9512e+09,9.8379e-01,8.5515e-03
3.0549e+09,9.8398e-01,8.4709e-03
3.1623e+09,9.8416e-01,8.3908e-03
3.2734e+09,9.8435e-01,8.3111e-03
3.3884e+09,9.8453e-01,8.2320e-03
3.5075e+09,9.8471e-01,8.1534e-03
3.6308e+09,9.8489e-01,8.0753e-03
3.7584e+09,9.8507e-01,7.9977e-03
3.8905e+09,9.8525e-01,7.9206e-03
4.0272e+09,9.8542e-01,7.8440e-03
4.1687e+09,9.8559e-01,7.7679e-03
4.3152e+09,9.8577e-01,7.6924e-03
4.4668e+09,9.8593e-01,7.6173e-03
4.6238e+09,9.8610e-01,7.5427e-03
4.7863e+09,9.8627e-01,7.4687e-03
4.9545e+09,9.8643e-01,7.3951e-03
5.1286e+09,9.8660e-01,7.3220e-03
5.3088e+09,9.8676e-01,7.2495e-03
5.4954e+09,9.8692e-01,7.1774e-03
5.6885e+09,9.8708e-01,7.1059e-03
5.8884e+09,9.8723e-01,7.0348e-03
6.0954e+09,9.8739e-01,6.9643e-03
6.3096e+09,9.8754e-01,6.8942e-03
6.5313e+09,9.8769e-01,6.8247e-03
6.7608e+09,9.8784e-01,6.7557e-03
6.9984e+09,9.8799e-01,6.6871e-03
7.2444e+09,9.8814e-01,6.6190e-03
7.4989e+09,9.8828e-01,6.5515e-03
7.7625e+09,9.8843e-01,6.4844e-03
8.0353e+09,9.8857e-01,6.4179e-03
8.3176e+09,9.8871e-01,6.3518e-03
8.6099e+09,9.8885e-01,6.2862e-03
8.9125e+09,9.8899e-01,6.2211e-03
9.2257e+09,9.8913e-01,6.1565e-03
9.5499e+09,9.8926e-01,6.0924e-03
9.8855e+09,9.8940e-01,6.0288e-03
1.0233e+10,9.8953e-01,5.9657e-03
1.0593e+10,9.8966e-01,5.9030e-03
1.0965e+10,9.8979e-01,5.8408e-03
1.1350e+10,9.8992e-01,5.7792e-03
1.1749e+10,9.9005e-01,5.7180e-03
1.2162e+10,9.9017e-01,5.6572e-03
1.2589e+10,9.9030e-01,5.5970e-03
1.3032e+10,9.9042e-01,5.5372e-03
1.3490e+10,9.9054e-01,5.4779e-03
1.3964e+10,9.9066e-01,5.4191e-03
1.4454e+10,9.9078e-01,5.3608e-03
1.4962e+10,9.9090e-01,5.3029e-03
1.5488e+10,9.9101e-01,5.2455e-03
1.6032e+10,9.9113e-01,5.1886e-03
1.6596e+10,9.9124e-01,5.1321e-03
1.7179e+10,9.9136e-01,5.0761e-03
1.7783e+10,9.9147e-01,5.0205e-03
1.8408e+10,9.9158e-01,4.9655e-03
1.9055e+10,9.9169e-01,4.9108e-03
1.9724e+10,9.9180e-01,4.8567e-03
2.0417e+10,9.9190e-01,4.8030e-03
2.1135e+10,9.9201e-01,4.7497e-03
2.1878e+10,9.9211e-01,4.6969e-03
2.2646e+10,9.9222e-01,4.6446e-03
2.3442e+10,9.9232e-01,4.5927e-03
2.4266e+10,9.9242e-01,4.5412e-03
2.5119e+10,9.9252e-01,4.4902e-03
2.6002e+10,9.9262e-01,4.4396e-03
2.6915e+10,9.9271e-01,4.3895e-03
2.7861e+10,9.9281e-01,4.3398e-03
2.8840e+10,9.9291e-01,4.2905e-03
2.9854e+10,9.9300e-01,4.2417e-03
3.0903e+10,9.9309e-01,4.1933e-03
3.1989e+10,9.9319e-01,4.1454e-03
3.3113e+10,9.9328e-01,4.0979e-03
3.4277e+10,9.9337e-01,4.0508e-03
3.5481e+10,9.9346e-01,4.0041e-03
3.6728e+10,9.9354e-01,3.9578e-03
3.8019e+10,9.9363e-01,3.9120e-03
3.9355e+10,9.9372e-01,3.8666e-03
4.0738e+10,9.9380e-01,3.8216e-03
4.2170e+10,9.9389e-01,3.7770e-03
4.3652e+10,9.9397e-01,3.7328e-03
4.5186e+10,9.9405e-01,3.6891e-03
4.6774e+10,9.9413e-01,3.6457e-03
4.8417e+10,9.9421e-01,3.6028e-03
5.0119e+10,9.9429e-01,3.5602e-03
5.1880e+10,9.9437e-01,3.5181e-03
5.3703e+10,9.9445e-01,3.4763e-03
5.5590e+10,9.9452e-01,3.4350e-03
5.7544e+10,9.9460e-01,3.3940e-03
5.9566e+10,9.9467e-01,3.3534e-03
6.1660e+10,9.9474e-01,3.3133e-03
6.3826e+10,9.9482e-01,3.2735e-03
6.6069e+10,9.9489e-01,3.2341e-03
6.8391e+10,9.9496e-01,3.1950e-03
7.0795e+10,9.9503e-01,3.1564e-03
7.3282e+10,9.9510e-01,3.1181e-03
7.5858e+10,9.9517e-01,3.0802e-03
7.8524e+10,9.9524e-01,3.0427e-03
8.1283e+10,9.9530e-01,3.0055e-03
8.4140e+10,9.9537e-01,2.9688e-03
8.7096e+10,9.9543e-01,2.9323e-03
9.0157e+10,9.9550e-01,2.8963e-03
9.3325e+10,9.9556e-01,2.8606e-03
9.6605e+10,9.9562e-01,2.8253e-03
1.0000e+11,9.9569e-01,2.7903e-03
