   f   ,G_stor ,G_loss 
5.1880e+04,8.8810e-01,3.8070e-02
5.3703e+04,8.8895e-01,3.7921e-02
5.5590e+04,8.8980e-01,3.7773e-02
5.7544e+04,8.9064e-01,3.7624e-02
5.9566e+04,8.9148e-01,3.7475e-02
6.1660e+04,8.9232e-01,3.7326e-02
6.3826e+04,8.9316e-01,3.7178e-02
6.6069e+04,8.9399e-01,3.7029e-02
6.8391e+04,8.9481e-01,3.6879e-02
7.0795e+04,8.9564e-01,3.6730e-02
7.3282e+04,8.9646e-01,3.6581e-02
7.5858e+04,8.9728e-01,3.6431e-02
7.8524e+04,8.9809e-01,3.6281e-02
8.1283e+04,8.9890e-01,3.6131e-02
8.4140e+04,8.9971e-01,3.5981e-02
8.7096e+04,9.0051e-01,3.5830e-02
9.0157e+04,9.0131e-01,3.5680e-02
9.3325e+04,9.0211e-01,3.5529e-02
9.6605e+04,9.0290e-01,3.5378e-02
1.0000e+05,9.0369e-01,3.5226e-02
1.0351e+05,9.0448e-01,3.5075e-02
1.0715e+05,9.0526e-01,3.4923e-02
1.1092e+05,9.0604e-01,3.4771e-02
1.1482e+05,9.0682e-01,3.4618e-02
1.1885e+05,9.0759e-01,3.4466e-02
1.2303e+05,9.0836e-01,3.4313e-02
1.2735e+05,9.0913e-01,3.4160e-02
1.3183e+05,9.0989e-01,3.4006e-02
1.3646e+05,9.1065e-01,3.3852e-02
1.4125e+05,9.1141e-01,3.3698e-02
1.4622e+05,9.1216e-01,3.3544e-02
1.5136e+05,9.1291e-01,3.3389e-02
1.5668e+05,9.1366e-01,3.3234e-02
1.6218e+05,9.1440e-01,3.3079e-02
1.6788e+05,9.1514e-01,3.2923e-02
1.7378e+05,9.1587e-01,3.2767e-02
1.7989e+05,9.1660e-01,3.2611e-02
1.8621e+05,9.1733e-01,3.2454e-02
1.9275e+05,9.1806e-01,3.2297e-02
1.9953e+05,9.1878e-01,3.2140e-02
2.0654e+05,9.1949e-01,3.1983e-02
2.1380e+05,9.2021e-01,3.1825e-02
2.2131e+05,9.2092e-01,3.1667e-02
2.2909e+05,9.2163e-01,3.1508e-02
2.3714e+05,9.2233e-01,3.1349e-02
2.4547e+05,9.2303e-01,3.1190e-02
2.5410e+05,9.2373e-01,3.1031e-02
2.6303e+05,9.2442e-01,3.0871e-02
2.7227e+05,9.2511e-01,3.0711e-02
2.8184e+05,9.2579e-01,3.0551e-02
2.9174e+05,9.2647e-01,3.0390e-02
3.0200e+05,9.2715e-01,3.0230e-02
3.1261e+05,9.2783e-01,3.0068e-02
3.2359e+05,9.2850e-01,2.9907e-02
3.3497e+05,9.2917e-01,2.9745e-02
3.4674e+05,9.2983e-01,2.9583e-02
3.5892e+05,9.3049e-01,2.9421e-02
3.7154e+05,9.3115e-01,2.9259e-02
3.8459e+05,9.3180e-01,2.9096e-02
3.9811e+05,9.3245e-01,2.8933e-02
4.1210e+05,9.3310e-01,2.8770e-02
4.2658e+05,9.3374e-01,2.8606e-02
4.4157e+05,9.3438e-01,2.8442e-02
4.5709e+05,9.3501e-01,2.8278e-02
4.7315e+05,9.3564e-01,2.8114e-02
4.8978e+05,9.3627e-01,2.7950e-02
5.0699e+05,9.3689e-01,2.7785e-02
5.2481e+05,9.3751e-01,2.7621e-02
5.4325e+05,9.3813e-01,2.7456e-02
5.6234e+05,9.3874e-01,2.7290e-02
5.8210e+05,9.3935e-01,2.7125e-02
6.0256e+05,9.3995e-01,2.6960e-02
6.2373e+05,9.4056e-01,2.6794e-02
6.4565e+05,9.4115e-01,2.6628e-02
6.6834e+05,9.4175e-01,2.6462e-02
6.9183e+05,9.4234e-01,2.6296e-02
7.1614e+05,9.4292e-01,2.6130e-02
7.4131e+05,9.4351e-01,2.5964e-02
7.6736e+05,9.4409e-01,2.5798e-02
7.9433e+05,9.4466e-01,2.5631e-02
8.2224e+05,9.4523e-01,2.5465e-02
8.5114e+05,9.4580e-01,2.5298e-02
8.8105e+05,9.4637e-01,2.5132e-02
9.1201e+05,9.4693e-01,2.4965e-02
9.4406e+05,9.4748e-01,2.4798e-02
9.7724e+05,9.4803e-01,2.4632e-02
1.0116e+06,9.4858e-01,2.4465e-02
1.0471e+06,9.4913e-01,2.4298e-02
1.0839e+06,9.4967e-01,2.4131e-02
1.1220e+06,9.5021e-01,2.3965e-02
1.1614e+06,9.5074e-01,2.3798e-02
1.2023e+06,9.5127e-01,2.3631e-02
1.2445e+06,9.5180e-01,2.3465e-02
1.2882e+06,9.5232e-01,2.3298e-02
1.3335e+06,9.5284e-01,2.3132e-02
1.3804e+06,9.5336e-01,2.2965e-02
1.4289e+06,9.5387e-01,2.2799e-02
1.4791e+06,9.5438e-01,2.2633e-02
1.5311e+06,9.5488e-01,2.2467e-02
1.5849e+06,9.5538e-01,2.2301e-02
1.6406e+06,9.5588e-01,2.2135e-02
1.6982e+06,9.5637e-01,2.1970e-02
1.7579e+06,9.5686e-01,2.1804e-02
1.8197e+06,9.5735e-01,2.1639e-02
1.8836e+06,9.5783e-01,2.1474e-02
1.9498e+06,9.5831e-01,2.1309e-02
2.0184e+06,9.5878e-01,2.1145e-02
2.0893e+06,9.5925e-01,2.0980e-02
2.1627e+06,9.5972e-01,2.0816e-02
2.2387e+06,9.6018e-01,2.0652e-02
2.3174e+06,9.6064e-01,2.0489e-02
2.3988e+06,9.6110e-01,2.0325e-02
2.4831e+06,9.6155e-01,2.0162e-02
2.5704e+06,9.6200e-01,1.9999e-02
2.6607e+06,9.6244e-01,1.9837e-02
2.7542e+06,9.6289e-01,1.9675e-02
2.8510e+06,9.6332e-01,1.9513e-02
2.9512e+06,9.6376e-01,1.9352e-02
3.0549e+06,9.6419e-01,1.9191e-02
3.1623e+06,9.6462e-01,1.9030e-02
3.2734e+06,9.6504e-01,1.8870e-02
3.3884e+06,9.6546e-01,1.8710e-02
3.5075e+06,9.6587e-01,1.8550e-02
3.6308e+06,9.6629e-01,1.8391e-02
3.7584e+06,9.6670e-01,1.8232e-02
3.8905e+06,9.6710e-01,1.8074e-02
4.0272e+06,9.6750e-01,1.7916e-02
4.1687e+06,9.6790e-01,1.7759e-02
4.3152e+06,9.6830e-01,1.7602e-02
4.4668e+06,9.6869e-01,1.7446e-02
4.6238e+06,9.6907e-01,1.7290e-02
4.7863e+06,9.6946e-01,1.7134e-02
4.9545e+06,9.6984e-01,1.6979e-02
5.1286e+06,9.7022e-01,1.6825e-02
5.3088e+06,9.7059e-01,1.6671e-02
5.4954e+06,9.7096e-01,1.6518e-02
5.6885e+06,9.7133e-01,1.6365e-02
5.8884e+06,9.7169e-01,1.6213e-02
6.0954e+06,9.7205e-01,1.6062e-02
6.3096e+06,9.7241e-01,1.5911e-02
6.5313e+06,9.7276e-01,1.5760e-02
6.7608e+06,9.7311e-01,1.5610e-02
6.9984e+06,9.7346e-01,1.5461e-02
7.2444e+06,9.7380e-01,1.5313e-02
7.4989e+06,9.7414e-01,1.5165e-02
7.7625e+06,9.7448e-01,1.5017e-02
8.0353e+06,9.7481e-01,1.4871e-02
8.3176e+06,9.7514e-01,1.4725e-02
8.6099e+06,9.7547e-01,1.4579e-02
8.9125e+06,9.7579e-01,1.4435e-02
9.2257e+06,9.7611e-01,1.4291e-02
9.5499e+06,9.7643e-01,1.4147e-02
9.8855e+06,9.7674e-01,1.4005e-02
1.0233e+07,9.7705e-01,1.3863e-02
1.0593e+07,9.7736e-01,1.3722e-02
1.0965e+07,9.7766e-01,1.3581e-02
1.1350e+07,9.7796e-01,1.3441e-02
1.1749e+07,9.7826e-01,1.3302e-02
1.2162e+07,9.7856e-01,1.3164e-02
1.2589e+07,9.7885e-01,1.3026e-02
1.3032e+07,9.7914e-01,1.2890e-02
1.3490e+07,9.7942e-01,1.2754e-02
1.3964e+07,9.7971e-01,1.2618e-02
1.4454e+07,9.7999e-01,1.2484e-02
1.4962e+07,9.8026e-01,1.2350e-02
1.5488e+07,9.8054e-01,1.2217e-02
1.6032e+07,9.8081e-01,1.2085e-02
1.6596e+07,9.8107e-01,1.1954e-02
1.7179e+07,9.8134e-01,1.1823e-02
1.7783e+07,9.8160e-01,1.1694e-02
1.8408e+07,9.8186e-01,1.1565e-02
1.9055e+07,9.8211e-01,1.1436e-02
1.9724e+07,9.8237e-01,1.1309e-02
2.0417e+07,9.8262e-01,1.1183e-02
2.1135e+07,9.8287e-01,1.1057e-02
2.1878e+07,9.8311e-01,1.0932e-02
2.2646e+07,9.8335e-01,1.0808e-02
2.3442e+07,9.8359e-01,1.0685e-02
2.4266e+07,9.8383e-01,1.0563e-02
2.5119e+07,9.8406e-01,1.0441e-02
2.6002e+07,9.8429e-01,1.0321e-02
2.6915e+07,9.8452e-01,1.0201e-02
2.7861e+07,9.8475e-01,1.0082e-02
2.8840e+07,9.8497e-01,9.9640e-03
2.9854e+07,9.8519e-01,9.8468e-03
3.0903e+07,9.8541e-01,9.7305e-03
3.1989e+07,9.8562e-01,9.6151e-03
3.3113e+07,9.8583e-01,9.5005e-03
3.4277e+07,9.8604e-01,9.3868e-03
3.5481e+07,9.8625e-01,9.2739e-03
3.6728e+07,9.8646e-01,9.1619e-03
3.8019e+07,9.8666e-01,9.0508e-03
3.9355e+07,9.8686e-01,8.9406e-03
4.0738e+07,9.8705e-01,8.8313e-03
4.2170e+07,9.8725e-01,8.7228e-03
4.3652e+07,9.8744e-01,8.6152e-03
4.5186e+07,9.8763e-01,8.5085e-03
4.6774e+07,9.8782e-01,8.4027e-03
4.8417e+07,9.8801e-01,8.2977e-03
5.0119e+07,9.8819e-01,8.1936e-03
5.1880e+07,9.8837e-01,8.0904e-03
5.3703e+07,9.8855e-01,7.9881e-03
5.5590e+07,9.8872e-01,7.8867e-03
5.7544e+07,9.8890e-01,7.7861e-03
5.9566e+07,9.8907e-01,7.6865e-03
6.1660e+07,9.8924e-01,7.5877e-03
6.3826e+07,9.8941e-01,7.4898e-03
6.6069e+07,9.8957e-01,7.3927e-03
6.8391e+07,9.8973e-01,7.2966e-03
7.0795e+07,9.8990e-01,7.2013e-03
7.3282e+07,9.9005e-01,7.1069e-03
7.5858e+07,9.9021e-01,7.0133e-03
7.8524e+07,9.9036e-01,6.9207e-03
8.1283e+07,9.9052e-01,6.8289e-03
8.4140e+07,9.9067e-01,6.7380e-03
8.7096e+07,9.9082e-01,6.6479e-03
9.0157e+07,9.9096e-01,6.5587e-03
9.3325e+07,9.9111e-01,6.4704e-03
9.6605e+07,9.9125e-01,6.3829e-03
1.0000e+08,9.9139e-01,6.2963e-03
1.0351e+08,9.9153e-01,6.2105e-03
1.0715e+08,9.9167e-01,6.1256e-03
1.1092e+08,9.9180e-01,6.0416e-03
1.1482e+08,9.9193e-01,5.9583e-03
1.1885e+08,9.9206e-01,5.8760e-03
1.2303e+08,9.9219e-01,5.7945e-03
1.2735e+08,9.9232e-01,5.7138e-03
1.3183e+08,9.9245e-01,5.6339e-03
1.3646e+08,9.9257e-01,5.5549e-03
1.4125e+08,9.9269e-01,5.4767e-03
1.4622e+08,9.9281e-01,5.3994e-03
1.5136e+08,9.9293e-01,5.3228e-03
1.5668e+08,9.9305e-01,5.2471e-03
1.6218e+08,9.9316e-01,5.1722e-03
1.6788e+08,9.9328e-01,5.0981e-03
1.7378e+08,9.9339e-01,5.0249e-03
1.7989e+08,9.9350e-01,4.9524e-03
1.8621e+08,9.9361e-01,4.8807e-03
1.9275e+08,9.9372e-01,4.8098e-03
1.9953e+08,9.9382e-01,4.7397e-03
2.0654e+08,9.9393e-01,4.6704e-03
2.1380e+08,9.9403e-01,4.6019e-03
2.2131e+08,9.9413e-01,4.5342e-03
2.2909e+08,9.9423e-01,4.4672e-03
2.3714e+08,9.9433e-01,4.4010e-03
2.4547e+08,9.9442e-01,4.3356e-03
2.5410e+08,9.9452e-01,4.2709e-03
2.6303e+08,9.9461e-01,4.2070e-03
2.7227e+08,9.9471e-01,4.1438e-03
2.8184e+08,9.9480e-01,4.0814e-03
2.9174e+08,9.9489e-01,4.0198e-03
3.0200e+08,9.9497e-01,3.9588e-03
3.1261e+08,9.9506e-01,3.8986e-03
3.2359e+08,9.9515e-01,3.8391e-03
3.3497e+08,9.9523e-01,3.7804e-03
3.4674e+08,9.9531e-01,3.7224e-03
3.5892e+08,9.9540e-01,3.6651e-03
3.7154e+08,9.9548e-01,3.6084e-03
3.8459e+08,9.9555e-01,3.5525e-03
3.9811e+08,9.9563e-01,3.4973e-03
4.1210e+08,9.9571e-01,3.4428e-03
4.2658e+08,9.9578e-01,3.3890e-03
4.4157e+08,9.9586e-01,3.3358e-03
4.5709e+08,9.9593e-01,3.2833e-03
4.7315e+08,9.9600e-01,3.2315e-03
4.8978e+08,9.9607e-01,3.1804e-03
5.0699e+08,9.9614e-01,3.1299e-03
5.2481e+08,9.9621e-01,3.0801e-03
5.4325e+08,9.9628e-01,3.0309e-03
5.6234e+08,9.9635e-01,2.9824e-03
5.8210e+08,9.9641e-01,2.9345e-03
6.0256e+08,9.9648e-01,2.8873e-03
6.2373e+08,9.9654e-01,2.8407e-03
6.4565e+08,9.9660e-01,2.7947e-03
6.6834e+08,9.9666e-01,2.7493e-03
6.9183e+08,9.9672e-01,2.7045e-03
7.1614e+08,9.9678e-01,2.6603e-03
7.4131e+08,9.9684e-01,2.6168e-03
7.6736e+08,9.9690e-01,2.5738e-03
7.9433e+08,9.9695e-01,2.5314e-03
8.2224e+08,9.9701e-01,2.4896e-03
8.5114e+08,9.9706e-01,2.4484e-03
8.8105e+08,9.9712e-01,2.4077e-03
9.1201e+08,9.9717e-01,2.3677e-03
9.4406e+08,9.9722e-01,2.3281e-03
9.7724e+08,9.9727e-01,2.2892e-03
1.0116e+09,9.9732e-01,2.2508e-03
1.0471e+09,9.9737e-01,2.2129e-03
1.0839e+09,9.9742e-01,2.1756e-03
1.1220e+09,9.9747e-01,2.1388e-03
1.1614e+09,9.9752e-01,2.1025e-03
1.2023e+09,9.9756e-01,2.0668e-03
1.2445e+09,9.9761e-01,2.0316e-03
1.2882e+09,9.9765e-01,1.9969e-03
1.3335e+09,9.9769e-01,1.9627e-03
1.3804e+09,9.9774e-01,1.9290e-03
1.4289e+09,9.9778e-01,1.8958e-03
1.4791e+09,9.9782e-01,1.8631e-03
1.5311e+09,9.9786e-01,1.8308e-03
1.5849e+09,9.9790e-01,1.7991e-03
1.6406e+09,9.9794e-01,1.7678e-03
1.6982e+09,9.9798e-01,1.7370e-03
1.7579e+09,9.9802e-01,1.7067e-03
1.8197e+09,9.9806e-01,1.6768e-03
1.8836e+09,9.9809e-01,1.6474e-03
1.9498e+09,9.9813e-01,1.6184e-03
2.0184e+09,9.9816e-01,1.5899e-03
2.0893e+09,9.9820e-01,1.5618e-03
2.1627e+09,9.9823e-01,1.5342e-03
2.2387e+09,9.9827e-01,1.5069e-03
2.3174e+09,9.9830e-01,1.4801e-03
2.3988e+09,9.9833e-01,1.4537e-03
2.4831e+09,9.9836e-01,1.4278e-03
2.5704e+09,9.9839e-01,1.4022e-03
2.6607e+09,9.9842e-01,1.3770e-03
2.7542e+09,9.9845e-01,1.3523e-03
2.8510e+09,9.9848e-01,1.3279e-03
2.9512e+09,9.9851e-01,1.3039e-03
3.0549e+09,9.9854e-01,1.2803e-03
3.1623e+09,9.9857e-01,1.2571e-03
3.2734e+09,9.9860e-01,1.2342e-03
3.3884e+09,9.9862e-01,1.2117e-03
3.5075e+09,9.9865e-01,1.1896e-03
3.6308e+09,9.9868e-01,1.1679e-03
3.7584e+09,9.9870e-01,1.1465e-03
3.8905e+09,9.9873e-01,1.1254e-03
4.0272e+09,9.9875e-01,1.1047e-03
4.1687e+09,9.9878e-01,1.0843e-03
4.3152e+09,9.9880e-01,1.0643e-03
4.4668e+09,9.9882e-01,1.0446e-03
4.6238e+09,9.9885e-01,1.0252e-03
4.7863e+09,9.9887e-01,1.0062e-03
4.9545e+09,9.9889e-01,9.8745e-04
5.1286e+09,9.9891e-01,9.6903e-04
5.3088e+09,9.9893e-01,9.5093e-04
5.4954e+09,9.9895e-01,9.3313e-04
5.6885e+09,9.9897e-01,9.1563e-04
5.8884e+09,9.9899e-01,8.9843e-04
6.0954e+09,9.9901e-01,8.8152e-04
6.3096e+09,9.9903e-01,8.6490e-04
6.5313e+09,9.9905e-01,8.4857e-04
6.7608e+09,9.9907e-01,8.3251e-04
6.9984e+09,9.9909e-01,8.1674e-04
7.2444e+09,9.9911e-01,8.0123e-04
7.4989e+09,9.9912e-01,7.8600e-04
7.7625e+09,9.9914e-01,7.7103e-04
8.0353e+09,9.9916e-01,7.5632e-04
8.3176e+09,9.9917e-01,7.4187e-04
8.6099e+09,9.9919e-01,7.2767e-04
8.9125e+09,9.9921e-01,7.1372e-04
9.2257e+09,9.9922e-01,7.0002e-04
9.5499e+09,9.9924e-01,6.8656e-04
9.8855e+09,9.9925e-01,6.7333e-04
1.0233e+10,9.9927e-01,6.6035e-04
1.0593e+10,9.9928e-01,6.4759e-04
1.0965e+10,9.9929e-01,6.3506e-04
1.1350e+10,9.9931e-01,6.2276e-04
1.1749e+10,9.9932e-01,6.1068e-04
1.2162e+10,9.9934e-01,5.9882e-04
1.2589e+10,9.9935e-01,5.8717e-04
1.3032e+10,9.9936e-01,5.7573e-04
1.3490e+10,9.9937e-01,5.6450e-04
1.3964e+10,9.9939e-01,5.5347e-04
1.4454e+10,9.9940e-01,5.4264e-04
1.4962e+10,9.9941e-01,5.3202e-04
1.5488e+10,9.9942e-01,5.2159e-04
1.6032e+10,9.9943e-01,5.1134e-04
1.6596e+10,9.9944e-01,5.0129e-04
1.7179e+10,9.9945e-01,4.9143e-04
1.7783e+10,9.9947e-01,4.8174e-04
1.8408e+10,9.9948e-01,4.7224e-04
1.9055e+10,9.9949e-01,4.6291e-04
1.9724e+10,9.9950e-01,4.5376e-04
2.0417e+10,9.9951e-01,4.4478e-04
2.1135e+10,9.9952e-01,4.3597e-04
2.1878e+10,9.9953e-01,4.2732e-04
2.2646e+10,9.9953e-01,4.1883e-04
2.3442e+10,9.9954e-01,4.1051e-04
2.4266e+10,9.9955e-01,4.0234e-04
2.5119e+10,9.9956e-01,3.9433e-04
2.6002e+10,9.9957e-01,3.8647e-04
2.6915e+10,9.9958e-01,3.7875e-04
2.7861e+10,9.9959e-01,3.7119e-04
2.8840e+10,9.9960e-01,3.6377e-04
2.9854e+10,9.9960e-01,3.5649e-04
3.0903e+10,9.9961e-01,3.4936e-04
3.1989e+10,9.9962e-01,3.4236e-04
3.3113e+10,9.9963e-01,3.3549e-04
3.4277e+10,9.9963e-01,3.2876e-04
3.5481e+10,9.9964e-01,3.2215e-04
3.6728e+10,9.9965e-01,3.1568e-04
3.8019e+10,9.9965e-01,3.0933e-04
3.9355e+10,9.9966e-01,3.0310e-04
4.0738e+10,9.9967e-01,2.9700e-04
4.2170e+10,9.9967e-01,2.9102e-04
4.3652e+10,9.9968e-01,2.8515e-04
4.5186e+10,9.9969e-01,2.7939e-04
4.6774e+10,9.9969e-01,2.7376e-04
4.8417e+10,9.9970e-01,2.6823e-04
5.0119e+10,9.9970e-01,2.6281e-04
5.1880e+10,9.9971e-01,2.5749e-04
5.3703e+10,9.9972e-01,2.5229e-04
5.5590e+10,9.9972e-01,2.4718e-04
5.7544e+10,9.9973e-01,2.4218e-04
5.9566e+10,9.9973e-01,2.3728e-04
6.1660e+10,9.9974e-01,2.3247e-04
6.3826e+10,9.9974e-01,2.2776e-04
6.6069e+10,9.9975e-01,2.2314e-04
6.8391e+10,9.9975e-01,2.1862e-04
7.0795e+10,9.9976e-01,2.1419e-04
7.3282e+10,9.9976e-01,2.0984e-04
7.5858e+10,9.9977e-01,2.0559e-04
7.8524e+10,9.9977e-01,2.0142e-04
8.1283e+10,9.9977e-01,1.9733e-04
8.4140e+10,9.9978e-01,1.9333e-04
8.7096e+10,9.9978e-01,1.8940e-04
9.0157e+10,9.9979e-01,1.8556e-04
9.3325e+10,9.9979e-01,1.8179e-04
9.6605e+10,9.9980e-01,1.7810e-04
1.0000e+11,9.9980e-01,1.7449e-04
