   f   ,G_stor ,G_loss 
5.1880e+04,7.9590e-01,4.0236e-02
5.3703e+04,7.9679e-01,4.0161e-02
5.5590e+04,7.9769e-01,4.0086e-02
5.7544e+04,7.9858e-01,4.0012e-02
5.9566e+04,7.9947e-01,3.9937e-02
6.1660e+04,8.0036e-01,3.9863e-02
6.3826e+04,8.0125e-01,3.9790e-02
6.6069e+04,8.0213e-01,3.9716e-02
6.8391e+04,8.0302e-01,3.9643e-02
7.0795e+04,8.0390e-01,3.9570e-02
7.3282e+04,8.0478e-01,3.9497e-02
7.5858e+04,8.0566e-01,3.9425e-02
7.8524e+04,8.0653e-01,3.9352e-02
8.1283e+04,8.0741e-01,3.9280e-02
8.4140e+04,8.0828e-01,3.9208e-02
8.7096e+04,8.0916e-01,3.9136e-02
9.0157e+04,8.1003e-01,3.9064e-02
9.3325e+04,8.1090e-01,3.8993e-02
9.6605e+04,8.1176e-01,3.8921e-02
1.0000e+05,8.1263e-01,3.8849e-02
1.0351e+05,8.1349e-01,3.8778e-02
1.0715e+05,8.1435e-01,3.8707e-02
1.1092e+05,8.1522e-01,3.8635e-02
1.1482e+05,8.1607e-01,3.8564e-02
1.1885e+05,8.1693e-01,3.8493e-02
1.2303e+05,8.1779e-01,3.8422e-02
1.2735e+05,8.1864e-01,3.8351e-02
1.3183e+05,8.1950e-01,3.8279e-02
1.3646e+05,8.2035e-01,3.8208e-02
1.4125e+05,8.2120e-01,3.8137e-02
1.4622e+05,8.2204e-01,3.8066e-02
1.5136e+05,8.2289e-01,3.7995e-02
1.5668e+05,8.2373e-01,3.7923e-02
1.6218e+05,8.2458e-01,3.7852e-02
1.6788e+05,8.2542e-01,3.7781e-02
1.7378e+05,8.2626e-01,3.7709e-02
1.7989e+05,8.2710e-01,3.7638e-02
1.8621e+05,8.2793e-01,3.7566e-02
1.9275e+05,8.2877e-01,3.7494e-02
1.9953e+05,8.2960e-01,3.7422e-02
2.0654e+05,8.3043e-01,3.7350e-02
2.1380e+05,8.3126e-01,3.7278e-02
2.2131e+05,8.3209e-01,3.7206e-02
2.2909e+05,8.3292e-01,3.7134e-02
2.3714e+05,8.3375e-01,3.7061e-02
2.4547e+05,8.3457e-01,3.6988e-02
2.5410e+05,8.3539e-01,3.6915e-02
2.6303e+05,8.3621e-01,3.6842e-02
2.7227e+05,8.3703e-01,3.6769e-02
2.8184e+05,8.3785e-01,3.6696e-02
2.9174e+05,8.3866e-01,3.6622e-02
3.0200e+05,8.3948e-01,3.6548e-02
3.1261e+05,8.4029e-01,3.6474e-02
3.2359e+05,8.4110e-01,3.6400e-02
3.3497e+05,8.4191e-01,3.6326e-02
3.4674e+05,8.4272e-01,3.6251e-02
3.5892e+05,8.4352e-01,3.6176e-02
3.7154e+05,8.4433e-01,3.6101e-02
3.8459e+05,8.4513e-01,3.6026e-02
3.9811e+05,8.4593e-01,3.5950e-02
4.1210e+05,8.4673e-01,3.5874e-02
4.2658e+05,8.4752e-01,3.5798e-02
4.4157e+05,8.4832e-01,3.5721e-02
4.5709e+05,8.4911e-01,3.5645e-02
4.7315e+05,8.4991e-01,3.5568e-02
4.8978e+05,8.5070e-01,3.5490e-02
5.0699e+05,8.5149e-01,3.5413e-02
5.2481e+05,8.5227e-01,3.5335e-02
5.4325e+05,8.5306e-01,3.5257e-02
5.6234e+05,8.5384e-01,3.5178e-02
5.8210e+05,8.5462e-01,3.5099e-02
6.0256e+05,8.5540e-01,3.5020e-02
6.2373e+05,8.5618e-01,3.4941e-02
6.4565e+05,8.5696e-01,3.4861e-02
6.6834e+05,8.5773e-01,3.4781e-02
6.9183e+05,8.5850e-01,3.4701e-02
7.1614e+05,8.5928e-01,3.4620e-02
7.4131e+05,8.6005e-01,3.4539e-02
7.6736e+05,8.6081e-01,3.4458e-02
7.9433e+05,8.6158e-01,3.4376e-02
8.2224e+05,8.6234e-01,3.4294e-02
8.5114e+05,8.6310e-01,3.4211e-02
8.8105e+05,8.6386e-01,3.4129e-02
9.1201e+05,8.6462e-01,3.4046e-02
9.4406e+05,8.6538e-01,3.3962e-02
9.7724e+05,8.6613e-01,3.3878e-02
1.0116e+06,8.6689e-01,3.3794e-02
1.0471e+06,8.6764e-01,3.3709e-02
1.0839e+06,8.6839e-01,3.3625e-02
1.1220e+06,8.6913e-01,3.3539e-02
1.1614e+06,8.6988e-01,3.3454e-02
1.2023e+06,8.7062e-01,3.3368e-02
1.2445e+06,8.7136e-01,3.3281e-02
1.2882e+06,8.7210e-01,3.3194e-02
1.3335e+06,8.7284e-01,3.3107e-02
1.3804e+06,8.7358e-01,3.3020e-02
1.4289e+06,8.7431e-01,3.2932e-02
1.4791e+06,8.7504e-01,3.2844e-02
1.5311e+06,8.7577e-01,3.2755e-02
1.5849e+06,8.7650e-01,3.2666e-02
1.6406e+06,8.7723e-01,3.2577e-02
1.6982e+06,8.7795e-01,3.2487e-02
1.7579e+06,8.7867e-01,3.2397e-02
1.8197e+06,8.7939e-01,3.2306e-02
1.8836e+06,8.8011e-01,3.2215e-02
1.9498e+06,8.8083e-01,3.2124e-02
2.0184e+06,8.8154e-01,3.2032e-02
2.0893e+06,8.8225e-01,3.1940e-02
2.1627e+06,8.8296e-01,3.1848e-02
2.2387e+06,8.8367e-01,3.1755e-02
2.3174e+06,8.8438e-01,3.1662e-02
2.3988e+06,8.8508e-01,3.1569e-02
2.4831e+06,8.8578e-01,3.1475e-02
2.5704e+06,8.8648e-01,3.1380e-02
2.6607e+06,8.8718e-01,3.1286e-02
2.7542e+06,8.8787e-01,3.1191e-02
2.8510e+06,8.8857e-01,3.1095e-02
2.9512e+06,8.8926e-01,3.1000e-02
3.0549e+06,8.8995e-01,3.0903e-02
3.1623e+06,8.9063e-01,3.0807e-02
3.2734e+06,8.9132e-01,3.0710e-02
3.3884e+06,8.9200e-01,3.0613e-02
3.5075e+06,8.9268e-01,3.0515e-02
3.6308e+06,8.9336e-01,3.0417e-02
3.7584e+06,8.9403e-01,3.0319e-02
3.8905e+06,8.9471e-01,3.0220e-02
4.0272e+06,8.9538e-01,3.0121e-02
4.1687e+06,8.9605e-01,3.0022e-02
4.3152e+06,8.9672e-01,2.9922e-02
4.4668e+06,8.9738e-01,2.9822e-02
4.6238e+06,8.9804e-01,2.9722e-02
4.7863e+06,8.9870e-01,2.9621e-02
4.9545e+06,8.9936e-01,2.9520e-02
5.1286e+06,9.0002e-01,2.9419e-02
5.3088e+06,9.0067e-01,2.9317e-02
5.4954e+06,9.0132e-01,2.9215e-02
5.6885e+06,9.0197e-01,2.9113e-02
5.8884e+06,9.0262e-01,2.9010e-02
6.0954e+06,9.0326e-01,2.8907e-02
6.3096e+06,9.0391e-01,2.8804e-02
6.5313e+06,9.0455e-01,2.8700e-02
6.7608e+06,9.0518e-01,2.8596e-02
6.9984e+06,9.0582e-01,2.8492e-02
7.2444e+06,9.0645e-01,2.8387e-02
7.4989e+06,9.0708e-01,2.8282e-02
7.7625e+06,9.0771e-01,2.8177e-02
8.0353e+06,9.0834e-01,2.8072e-02
8.3176e+06,9.0896e-01,2.7966e-02
8.6099e+06,9.0958e-01,2.7860e-02
8.9125e+06,9.1020e-01,2.7754e-02
9.2257e+06,9.1082e-01,2.7647e-02
9.5499e+06,9.1143e-01,2.7540e-02
9.8855e+06,9.1205e-01,2.7433e-02
1.0233e+07,9.1266e-01,2.7326e-02
1.0593e+07,9.1326e-01,2.7218e-02
1.0965e+07,9.1387e-01,2.7110e-02
1.1350e+07,9.1447e-01,2.7002e-02
1.1749e+07,9.1507e-01,2.6894e-02
1.2162e+07,9.1567e-01,2.6785e-02
1.2589e+07,9.1626e-01,2.6676e-02
1.3032e+07,9.1685e-01,2.6567e-02
1.3490e+07,9.1745e-01,2.6458e-02
1.3964e+07,9.1803e-01,2.6348e-02
1.4454e+07,9.1862e-01,2.6239e-02
1.4962e+07,9.1920e-01,2.6129e-02
1.5488e+07,9.1978e-01,2.6018e-02
1.6032e+07,9.2036e-01,2.5908e-02
1.6596e+07,9.2094e-01,2.5797e-02
1.7179e+07,9.2151e-01,2.5687e-02
1.7783e+07,9.2208e-01,2.5576e-02
1.8408e+07,9.2265e-01,2.5465e-02
1.9055e+07,9.2321e-01,2.5353e-02
1.9724e+07,9.2378e-01,2.5242e-02
2.0417e+07,9.2434e-01,2.5130e-02
2.1135e+07,9.2490e-01,2.5018e-02
2.1878e+07,9.2545e-01,2.4906e-02
2.2646e+07,9.2600e-01,2.4794e-02
2.3442e+07,9.2655e-01,2.4682e-02
2.4266e+07,9.2710e-01,2.4570e-02
2.5119e+07,9.2765e-01,2.4457e-02
2.6002e+07,9.2819e-01,2.4344e-02
2.6915e+07,9.2873e-01,2.4232e-02
2.7861e+07,9.2927e-01,2.4119e-02
2.8840e+07,9.2981e-01,2.4006e-02
2.9854e+07,9.3034e-01,2.3892e-02
3.0903e+07,9.3087e-01,2.3779e-02
3.1989e+07,9.3140e-01,2.3666e-02
3.3113e+07,9.3192e-01,2.3552e-02
3.4277e+07,9.3245e-01,2.3439e-02
3.5481e+07,9.3297e-01,2.3325e-02
3.6728e+07,9.3349e-01,2.3212e-02
3.8019e+07,9.3400e-01,2.3098e-02
3.9355e+07,9.3451e-01,2.2984e-02
4.0738e+07,9.3502e-01,2.2870e-02
4.2170e+07,9.3553e-01,2.2756e-02
4.3652e+07,9.3604e-01,2.2642e-02
4.5186e+07,9.3654e-01,2.2528e-02
4.6774e+07,9.3704e-01,2.2414e-02
4.8417e+07,9.3754e-01,2.2300e-02
5.0119e+07,9.3803e-01,2.2186e-02
5.1880e+07,9.3852e-01,2.2072e-02
5.3703e+07,9.3901e-01,2.1958e-02
5.5590e+07,9.3950e-01,2.1843e-02
5.7544e+07,9.3999e-01,2.1729e-02
5.9566e+07,9.4047e-01,2.1615e-02
6.1660e+07,9.4095e-01,2.1501e-02
6.3826e+07,9.4143e-01,2.1387e-02
6.6069e+07,9.4190e-01,2.1273e-02
6.8391e+07,9.4237e-01,2.1158e-02
7.0795e+07,9.4284e-01,2.1044e-02
7.3282e+07,9.4331e-01,2.0930e-02
7.5858e+07,9.4377e-01,2.0816e-02
7.8524e+07,9.4424e-01,2.0702e-02
8.1283e+07,9.4470e-01,2.0589e-02
8.4140e+07,9.4515e-01,2.0475e-02
8.7096e+07,9.4561e-01,2.0361e-02
9.0157e+07,9.4606e-01,2.0247e-02
9.3325e+07,9.4651e-01,2.0134e-02
9.6605e+07,9.4695e-01,2.0020e-02
1.0000e+08,9.4740e-01,1.9907e-02
1.0351e+08,9.4784e-01,1.9793e-02
1.0715e+08,9.4828e-01,1.9680e-02
1.1092e+08,9.4872e-01,1.9567e-02
1.1482e+08,9.4915e-01,1.9454e-02
1.1885e+08,9.4958e-01,1.9341e-02
1.2303e+08,9.5001e-01,1.9228e-02
1.2735e+08,9.5044e-01,1.9115e-02
1.3183e+08,9.5086e-01,1.9002e-02
1.3646e+08,9.5128e-01,1.8890e-02
1.4125e+08,9.5170e-01,1.8778e-02
1.4622e+08,9.5212e-01,1.8666e-02
1.5136e+08,9.5253e-01,1.8553e-02
1.5668e+08,9.5294e-01,1.8442e-02
1.6218e+08,9.5335e-01,1.8330e-02
1.6788e+08,9.5376e-01,1.8218e-02
1.7378e+08,9.5416e-01,1.8107e-02
1.7989e+08,9.5456e-01,1.7996e-02
1.8621e+08,9.5496e-01,1.7885e-02
1.9275e+08,9.5536e-01,1.7774e-02
1.9953e+08,9.5575e-01,1.7663e-02
2.0654e+08,9.5614e-01,1.7553e-02
2.1380e+08,9.5653e-01,1.7442e-02
2.2131e+08,9.5692e-01,1.7332e-02
2.2909e+08,9.5730e-01,1.7222e-02
2.3714e+08,9.5768e-01,1.7113e-02
2.4547e+08,9.5806e-01,1.7003e-02
2.5410e+08,9.5844e-01,1.6894e-02
2.6303e+08,9.5881e-01,1.6785e-02
2.7227e+08,9.5919e-01,1.6676e-02
2.8184e+08,9.5956e-01,1.6568e-02
2.9174e+08,9.5992e-01,1.6460e-02
3.0200e+08,9.6029e-01,1.6352e-02
3.1261e+08,9.6065e-01,1.6244e-02
3.2359e+08,9.6101e-01,1.6136e-02
3.3497e+08,9.6137e-01,1.6029e-02
3.4674e+08,9.6172e-01,1.5922e-02
3.5892e+08,9.6208e-01,1.5815e-02
3.7154e+08,9.6243e-01,1.5709e-02
3.8459e+08,9.6277e-01,1.5603e-02
3.9811e+08,9.6312e-01,1.5497e-02
4.1210e+08,9.6346e-01,1.5391e-02
4.2658e+08,9.6380e-01,1.5286e-02
4.4157e+08,9.6414e-01,1.5181e-02
4.5709e+08,9.6448e-01,1.5076e-02
4.7315e+08,9.6481e-01,1.4971e-02
4.8978e+08,9.6514e-01,1.4867e-02
5.0699e+08,9.6547e-01,1.4763e-02
5.2481e+08,9.6580e-01,1.4660e-02
5.4325e+08,9.6612e-01,1.4557e-02
5.6234e+08,9.6644e-01,1.4454e-02
5.8210e+08,9.6676e-01,1.4351e-02
6.0256e+08,9.6708e-01,1.4249e-02
6.2373e+08,9.6740e-01,1.4147e-02
6.4565e+08,9.6771e-01,1.4045e-02
6.6834e+08,9.6802e-01,1.3944e-02
6.9183e+08,9.6833e-01,1.3843e-02
7.1614e+08,9.6864e-01,1.3742e-02
7.4131e+08,9.6894e-01,1.3642e-02
7.6736e+08,9.6924e-01,1.3542e-02
7.9433e+08,9.6954e-01,1.3443e-02
8.2224e+08,9.6984e-01,1.3344e-02
8.5114e+08,9.7013e-01,1.3245e-02
8.8105e+08,9.7043e-01,1.3146e-02
9.1201e+08,9.7072e-01,1.3048e-02
9.4406e+08,9.7101e-01,1.2950e-02
9.7724e+08,9.7129e-01,1.2853e-02
1.0116e+09,9.7158e-01,1.2756e-02
1.0471e+09,9.7186e-01,1.2659e-02
1.0839e+09,9.7214e-01,1.2563e-02
1.1220e+09,9.7242e-01,1.2467e-02
1.1614e+09,9.7269e-01,1.2372e-02
1.2023e+09,9.7297e-01,1.2277e-02
1.2445e+09,9.7324e-01,1.2182e-02
1.2882e+09,9.7351e-01,1.2088e-02
1.3335e+09,9.7377e-01,1.1994e-02
1.3804e+09,9.7404e-01,1.1900e-02
1.4289e+09,9.7430e-01,1.1807e-02
1.4791e+09,9.7456e-01,1.1714e-02
1.5311e+09,9.7482e-01,1.1622e-02
1.5849e+09,9.7508e-01,1.1530e-02
1.6406e+09,9.7533e-01,1.1438e-02
1.6982e+09,9.7559e-01,1.1347e-02
1.7579e+09,9.7584e-01,1.1256e-02
1.8197e+09,9.7608e-01,1.1166e-02
1.8836e+09,9.7633e-01,1.1076e-02
1.9498e+09,9.7658e-01,1.0987e-02
2.0184e+09,9.7682e-01,1.0898e-02
2.0893e+09,9.7706e-01,1.0809e-02
2.1627e+09,9.7730e-01,1.0721e-02
2.2387e+09,9.7753e-01,1.0633e-02
2.3174e+09,9.7777e-01,1.0546e-02
2.3988e+09,9.7800e-01,1.0459e-02
2.4831e+09,9.7823e-01,1.0372e-02
2.5704e+09,9.7846e-01,1.0286e-02
2.6607e+09,9.7869e-01,1.0200e-02
2.7542e+09,9.7891e-01,1.0115e-02
2.8510e+09,9.7914e-01,1.0030e-02
2.9512e+09,9.7936e-01,9.9458e-03
3.0549e+09,9.7958e-01,9.8619e-03
3.1623e+09,9.7980e-01,9.7784e-03
3.2734e+09,9.8001e-01,9.6953e-03
3.3884e+09,9.8023e-01,9.6126e-03
3.5075e+09,9.8044e-01,9.5304e-03
3.6308e+09,9.8065e-01,9.4487e-03
3.7584e+09,9.8086e-01,9.3674e-03
3.8905e+09,9.8106e-01,9.2865e-03
4.0272e+09,9.8127e-01,9.2060e-03
4.1687e+09,9.8147e-01,9.1260e-03
4.3152e+09,9.8167e-01,9.0465e-03
4.4668e+09,9.8187e-01,8.9674e-03
4.6238e+09,9.8207e-01,8.8887e-03
4.7863e+09,9.8227e-01,8.8105e-03
4.9545e+09,9.8246e-01,8.7327e-03
5.1286e+09,9.8265e-01,8.6554e-03
5.3088e+09,9.8284e-01,8.5785e-03
5.4954e+09,9.8303e-01,8.5021e-03
5.6885e+09,9.8322e-01,8.4261e-03
5.8884e+09,9.8341e-01,8.3505e-03
6.0954e+09,9.8359e-01,8.2755e-03
6.3096e+09,9.8377e-01,8.2008e-03
6.5313e+09,9.8395e-01,8.1266e-03
6.7608e+09,9.8413e-01,8.0529e-03
6.9984e+09,9.8431e-01,7.9796e-03
7.2444e+09,9.8449e-01,7.9067e-03
7.4989e+09,9.8466e-01,7.8343e-03
7.7625e+09,9.8483e-01,7.7624e-03
8.0353e+09,9.8500e-01,7.6909e-03
8.3176e+09,9.8517e-01,7.6198e-03
8.6099e+09,9.8534e-01,7.5492e-03
8.9125e+09,9.8551e-01,7.4791e-03
9.2257e+09,9.8567e-01,7.4094e-03
9.5499e+09,9.8584e-01,7.3401e-03
9.8855e+09,9.8600e-01,7.2713e-03
1.0233e+10,9.8616e-01,7.2029e-03
1.0593e+10,9.8632e-01,7.1350e-03
1.0965e+10,9.8647e-01,7.0675e-03
1.1350e+10,9.8663e-01,7.0005e-03
1.1749e+10,9.8678e-01,6.9339e-03
1.2162e+10,9.8694e-01,6.8678e-03
1.2589e+10,9.8709e-01,6.8021e-03
1.3032e+10,9.8724e-01,6.7368e-03
1.3490e+10,9.8738e-01,6.6720e-03
1.3964e+10,9.8753e-01,6.6077e-03
1.4454e+10,9.8768e-01,6.5438e-03
1.4962e+10,9.8782e-01,6.4803e-03
1.5488e+10,9.8796e-01,6.4173e-03
1.6032e+10,9.8810e-01,6.3547e-03
1.6596e+10,9.8824e-01,6.2925e-03
1.7179e+10,9.8838e-01,6.2308e-03
1.7783e+10,9.8852e-01,6.1695e-03
1.8408e+10,9.8866e-01,6.1087e-03
1.9055e+10,9.8879e-01,6.0482e-03
1.9724e+10,9.8892e-01,5.9883e-03
2.0417e+10,9.8906e-01,5.9287e-03
2.1135e+10,9.8919e-01,5.8696e-03
2.1878e+10,9.8931e-01,5.8109e-03
2.2646e+10,9.8944e-01,5.7527e-03
2.3442e+10,9.8957e-01,5.6949e-03
2.4266e+10,9.8969e-01,5.6375e-03
2.5119e+10,9.8982e-01,5.5805e-03
2.6002e+10,9.8994e-01,5.5240e-03
2.6915e+10,9.9006e-01,5.4679e-03
2.7861e+10,9.9018e-01,5.4122e-03
2.8840e+10,9.9030e-01,5.3569e-03
2.9854e+10,9.9042e-01,5.3021e-03
3.0903e+10,9.9054e-01,5.2477e-03
3.1989e+10,9.9065e-01,5.1937e-03
3.3113e+10,9.9077e-01,5.1401e-03
3.4277e+10,9.9088e-01,5.0869e-03
3.5481e+10,9.9099e-01,5.0341e-03
3.6728e+10,9.9110e-01,4.9818e-03
3.8019e+10,9.9121e-01,4.9299e-03
3.9355e+10,9.9132e-01,4.8783e-03
4.0738e+10,9.9143e-01,4.8272e-03
4.2170e+10,9.9153e-01,4.7765e-03
4.3652e+10,9.9164e-01,4.7262e-03
4.5186e+10,9.9174e-01,4.6763e-03
4.6774e+10,9.9184e-01,4.6268e-03
4.8417e+10,9.9195e-01,4.5778e-03
5.0119e+10,9.9205e-01,4.5291e-03
5.1880e+10,9.9215e-01,4.4808e-03
5.3703e+10,9.9224e-01,4.4329e-03
5.5590e+10,9.9234e-01,4.3854e-03
5.7544e+10,9.9244e-01,4.3383e-03
5.9566e+10,9.9253e-01,4.2915e-03
6.1660e+10,9.9263e-01,4.2452e-03
6.3826e+10,9.9272e-01,4.1993e-03
6.6069e+10,9.9281e-01,4.1537e-03
6.8391e+10,9.9290e-01,4.1086e-03
7.0795e+10,9.9299e-01,4.0638e-03
7.3282e+10,9.9308e-01,4.0194e-03
7.5858e+10,9.9317e-01,3.9753e-03
7.8524e+10,9.9326e-01,3.9317e-03
8.1283e+10,9.9335e-01,3.8884e-03
8.4140e+10,9.9343e-01,3.8455e-03
8.7096e+10,9.9352e-01,3.8030e-03
9.0157e+10,9.9360e-01,3.7608e-03
9.3325e+10,9.9368e-01,3.7191e-03
9.6605e+10,9.9376e-01,3.6776e-03
1.0000e+11,9.9384e-01,3.6366e-03
