   f   ,G_stor ,G_loss 
5.1880e+04,9.2909e-01,3.0301e-02
5.3703e+04,9.2977e-01,3.0115e-02
5.5590e+04,9.3044e-01,2.9929e-02
5.7544e+04,9.3111e-01,2.9744e-02
5.9566e+04,9.3177e-01,2.9560e-02
6.1660e+04,9.3244e-01,2.9376e-02
6.3826e+04,9.3309e-01,2.9192e-02
6.6069e+04,9.3374e-01,2.9009e-02
6.8391e+04,9.3439e-01,2.8827e-02
7.0795e+04,9.3504e-01,2.8644e-02
7.3282e+04,9.3568e-01,2.8463e-02
7.5858e+04,9.3631e-01,2.8281e-02
7.8524e+04,9.3694e-01,2.8101e-02
8.1283e+04,9.3757e-01,2.7920e-02
8.4140e+04,9.3819e-01,2.7740e-02
8.7096e+04,9.3881e-01,2.7560e-02
9.0157e+04,9.3943e-01,2.7381e-02
9.3325e+04,9.4004e-01,2.7202e-02
9.6605e+04,9.4065e-01,2.7024e-02
1.0000e+05,9.4125e-01,2.6846e-02
1.0351e+05,9.4185e-01,2.6668e-02
1.0715e+05,9.4245e-01,2.6491e-02
1.1092e+05,9.4304e-01,2.6314e-02
1.1482e+05,9.4362e-01,2.6137e-02
1.1885e+05,9.4421e-01,2.5961e-02
1.2303e+05,9.4479e-01,2.5785e-02
1.2735e+05,9.4536e-01,2.5609e-02
1.3183e+05,9.4593e-01,2.5434e-02
1.3646e+05,9.4650e-01,2.5259e-02
1.4125e+05,9.4706e-01,2.5085e-02
1.4622e+05,9.4762e-01,2.4910e-02
1.5136e+05,9.4818e-01,2.4736e-02
1.5668e+05,9.4873e-01,2.4563e-02
1.6218e+05,9.4928e-01,2.4390e-02
1.6788e+05,9.4982e-01,2.4217e-02
1.7378e+05,9.5036e-01,2.4044e-02
1.7989e+05,9.5090e-01,2.3872e-02
1.8621e+05,9.5143e-01,2.3700e-02
1.9275e+05,9.5196e-01,2.3528e-02
1.9953e+05,9.5248e-01,2.3357e-02
2.0654e+05,9.5300e-01,2.3186e-02
2.1380e+05,9.5352e-01,2.3016e-02
2.2131e+05,9.5403e-01,2.2845e-02
2.2909e+05,9.5454e-01,2.2675e-02
2.3714e+05,9.5505e-01,2.2506e-02
2.4547e+05,9.5555e-01,2.2337e-02
2.5410e+05,9.5605e-01,2.2168e-02
2.6303e+05,9.5654e-01,2.1999e-02
2.7227e+05,9.5703e-01,2.1831e-02
2.8184e+05,9.5752e-01,2.1663e-02
2.9174e+05,9.5800e-01,2.1496e-02
3.0200e+05,9.5848e-01,2.1329e-02
3.1261e+05,9.5895e-01,2.1162e-02
3.2359e+05,9.5942e-01,2.0996e-02
3.3497e+05,9.5989e-01,2.0830e-02
3.4674e+05,9.6035e-01,2.0664e-02
3.5892e+05,9.6081e-01,2.0499e-02
3.7154e+05,9.6127e-01,2.0334e-02
3.8459e+05,9.6172e-01,2.0170e-02
3.9811e+05,9.6217e-01,2.0006e-02
4.1210e+05,9.6262e-01,1.9842e-02
4.2658e+05,9.6306e-01,1.9679e-02
4.4157e+05,9.6350e-01,1.9516e-02
4.5709e+05,9.6393e-01,1.9354e-02
4.7315e+05,9.6436e-01,1.9192e-02
4.8978e+05,9.6479e-01,1.9030e-02
5.0699e+05,9.6521e-01,1.8869e-02
5.2481e+05,9.6563e-01,1.8709e-02
5.4325e+05,9.6605e-01,1.8549e-02
5.6234e+05,9.6646e-01,1.8389e-02
5.8210e+05,9.6687e-01,1.8230e-02
6.0256e+05,9.6727e-01,1.8071e-02
6.2373e+05,9.6768e-01,1.7913e-02
6.4565e+05,9.6807e-01,1.7755e-02
6.6834e+05,9.6847e-01,1.7598e-02
6.9183e+05,9.6886e-01,1.7441e-02
7.1614e+05,9.6925e-01,1.7285e-02
7.4131e+05,9.6963e-01,1.7129e-02
7.6736e+05,9.7001e-01,1.6974e-02
7.9433e+05,9.7039e-01,1.6820e-02
8.2224e+05,9.7076e-01,1.6666e-02
8.5114e+05,9.7113e-01,1.6512e-02
8.8105e+05,9.7150e-01,1.6359e-02
9.1201e+05,9.7186e-01,1.6207e-02
9.4406e+05,9.7222e-01,1.6055e-02
9.7724e+05,9.7258e-01,1.5904e-02
1.0116e+06,9.7293e-01,1.5753e-02
1.0471e+06,9.7328e-01,1.5603e-02
1.0839e+06,9.7363e-01,1.5454e-02
1.1220e+06,9.7397e-01,1.5305e-02
1.1614e+06,9.7431e-01,1.5157e-02
1.2023e+06,9.7465e-01,1.5009e-02
1.2445e+06,9.7498e-01,1.4862e-02
1.2882e+06,9.7531e-01,1.4716e-02
1.3335e+06,9.7564e-01,1.4570e-02
1.3804e+06,9.7596e-01,1.4425e-02
1.4289e+06,9.7628e-01,1.4281e-02
1.4791e+06,9.7660e-01,1.4137e-02
1.5311e+06,9.7691e-01,1.3994e-02
1.5849e+06,9.7722e-01,1.3852e-02
1.6406e+06,9.7753e-01,1.3710e-02
1.6982e+06,9.7783e-01,1.3569e-02
1.7579e+06,9.7813e-01,1.3429e-02
1.8197e+06,9.7843e-01,1.3289e-02
1.8836e+06,9.7872e-01,1.3151e-02
1.9498e+06,9.7902e-01,1.3013e-02
2.0184e+06,9.7930e-01,1.2875e-02
2.0893e+06,9.7959e-01,1.2739e-02
2.1627e+06,9.7987e-01,1.2603e-02
2.2387e+06,9.8015e-01,1.2468e-02
2.3174e+06,9.8043e-01,1.2333e-02
2.3988e+06,9.8070e-01,1.2200e-02
2.4831e+06,9.8097e-01,1.2067e-02
2.5704e+06,9.8124e-01,1.1935e-02
2.6607e+06,9.8150e-01,1.1804e-02
2.7542e+06,9.8176e-01,1.1673e-02
2.8510e+06,9.8202e-01,1.1543e-02
2.9512e+06,9.8228e-01,1.1414e-02
3.0549e+06,9.8253e-01,1.1286e-02
3.1623e+06,9.8278e-01,1.1159e-02
3.2734e+06,9.8303e-01,1.1032e-02
3.3884e+06,9.8327e-01,1.0907e-02
3.5075e+06,9.8351e-01,1.0782e-02
3.6308e+06,9.8375e-01,1.0658e-02
3.7584e+06,9.8399e-01,1.0535e-02
3.8905e+06,9.8422e-01,1.0412e-02
4.0272e+06,9.8445e-01,1.0291e-02
4.1687e+06,9.8468e-01,1.0170e-02
4.3152e+06,9.8490e-01,1.0050e-02
4.4668e+06,9.8512e-01,9.9310e-03
4.6238e+06,9.8534e-01,9.8129e-03
4.7863e+06,9.8556e-01,9.6955e-03
4.9545e+06,9.8577e-01,9.5790e-03
5.1286e+06,9.8598e-01,9.4634e-03
5.3088e+06,9.8619e-01,9.3487e-03
5.4954e+06,9.8640e-01,9.2348e-03
5.6885e+06,9.8660e-01,9.1217e-03
5.8884e+06,9.8681e-01,9.0096e-03
6.0954e+06,9.8700e-01,8.8983e-03
6.3096e+06,9.8720e-01,8.7879e-03
6.5313e+06,9.8740e-01,8.6783e-03
6.7608e+06,9.8759e-01,8.5696e-03
6.9984e+06,9.8778e-01,8.4619e-03
7.2444e+06,9.8796e-01,8.3550e-03
7.4989e+06,9.8815e-01,8.2489e-03
7.7625e+06,9.8833e-01,8.1438e-03
8.0353e+06,9.8851e-01,8.0395e-03
8.3176e+06,9.8869e-01,7.9361e-03
8.6099e+06,9.8886e-01,7.8336e-03
8.9125e+06,9.8903e-01,7.7320e-03
9.2257e+06,9.8920e-01,7.6313e-03
9.5499e+06,9.8937e-01,7.5315e-03
9.8855e+06,9.8954e-01,7.4325e-03
1.0233e+07,9.8970e-01,7.3345e-03
1.0593e+07,9.8986e-01,7.2373e-03
1.0965e+07,9.9002e-01,7.1410e-03
1.1350e+07,9.9018e-01,7.0456e-03
1.1749e+07,9.9034e-01,6.9511e-03
1.2162e+07,9.9049e-01,6.8574e-03
1.2589e+07,9.9064e-01,6.7647e-03
1.3032e+07,9.9079e-01,6.6728e-03
1.3490e+07,9.9094e-01,6.5818e-03
1.3964e+07,9.9108e-01,6.4917e-03
1.4454e+07,9.9122e-01,6.4025e-03
1.4962e+07,9.9136e-01,6.3141e-03
1.5488e+07,9.9150e-01,6.2266e-03
1.6032e+07,9.9164e-01,6.1400e-03
1.6596e+07,9.9178e-01,6.0543e-03
1.7179e+07,9.9191e-01,5.9694e-03
1.7783e+07,9.9204e-01,5.8854e-03
1.8408e+07,9.9217e-01,5.8023e-03
1.9055e+07,9.9230e-01,5.7200e-03
1.9724e+07,9.9242e-01,5.6386e-03
2.0417e+07,9.9255e-01,5.5580e-03
2.1135e+07,9.9267e-01,5.4783e-03
2.1878e+07,9.9279e-01,5.3995e-03
2.2646e+07,9.9291e-01,5.3215e-03
2.3442e+07,9.9303e-01,5.2443e-03
2.4266e+07,9.9314e-01,5.1680e-03
2.5119e+07,9.9325e-01,5.0925e-03
2.6002e+07,9.9337e-01,5.0179e-03
2.6915e+07,9.9348e-01,4.9441e-03
2.7861e+07,9.9359e-01,4.8711e-03
2.8840e+07,9.9369e-01,4.7990e-03
2.9854e+07,9.9380e-01,4.7276e-03
3.0903e+07,9.9390e-01,4.6571e-03
3.1989e+07,9.9400e-01,4.5874e-03
3.3113e+07,9.9410e-01,4.5185e-03
3.4277e+07,9.9420e-01,4.4504e-03
3.5481e+07,9.9430e-01,4.3831e-03
3.6728e+07,9.9440e-01,4.3166e-03
3.8019e+07,9.9449e-01,4.2509e-03
3.9355e+07,9.9459e-01,4.1860e-03
4.0738e+07,9.9468e-01,4.1219e-03
4.2170e+07,9.9477e-01,4.0585e-03
4.3652e+07,9.9486e-01,3.9960e-03
4.5186e+07,9.9495e-01,3.9341e-03
4.6774e+07,9.9503e-01,3.8731e-03
4.8417e+07,9.9512e-01,3.8128e-03
5.0119e+07,9.9520e-01,3.7533e-03
5.1880e+07,9.9528e-01,3.6945e-03
5.3703e+07,9.9536e-01,3.6364e-03
5.5590e+07,9.9544e-01,3.5791e-03
5.7544e+07,9.9552e-01,3.5225e-03
5.9566e+07,9.9560e-01,3.4667e-03
6.1660e+07,9.9567e-01,3.4116e-03
6.3826e+07,9.9575e-01,3.3572e-03
6.6069e+07,9.9582e-01,3.3035e-03
6.8391e+07,9.9590e-01,3.2505e-03
7.0795e+07,9.9597e-01,3.1982e-03
7.3282e+07,9.9604e-01,3.1466e-03
7.5858e+07,9.9611e-01,3.0957e-03
7.8524e+07,9.9617e-01,3.0455e-03
8.1283e+07,9.9624e-01,2.9959e-03
8.4140e+07,9.9631e-01,2.9470e-03
8.7096e+07,9.9637e-01,2.8988e-03
9.0157e+07,9.9643e-01,2.8513e-03
9.3325e+07,9.9650e-01,2.8044e-03
9.6605e+07,9.9656e-01,2.7582e-03
1.0000e+08,9.9662e-01,2.7126e-03
1.0351e+08,9.9668e-01,2.6676e-03
1.0715e+08,9.9674e-01,2.6233e-03
1.1092e+08,9.9679e-01,2.5796e-03
1.1482e+08,9.9685e-01,2.5365e-03
1.1885e+08,9.9691e-01,2.4941e-03
1.2303e+08,9.9696e-01,2.4522e-03
1.2735e+08,9.9701e-01,2.4110e-03
1.3183e+08,9.9707e-01,2.3703e-03
1.3646e+08,9.9712e-01,2.3303e-03
1.4125e+08,9.9717e-01,2.2908e-03
1.4622e+08,9.9722e-01,2.2519e-03
1.5136e+08,9.9727e-01,2.2136e-03
1.5668e+08,9.9732e-01,2.1758e-03
1.6218e+08,9.9736e-01,2.1386e-03
1.6788e+08,9.9741e-01,2.1020e-03
1.7378e+08,9.9746e-01,2.0659e-03
1.7989e+08,9.9750e-01,2.0303e-03
1.8621e+08,9.9755e-01,1.9953e-03
1.9275e+08,9.9759e-01,1.9608e-03
1.9953e+08,9.9763e-01,1.9269e-03
2.0654e+08,9.9768e-01,1.8934e-03
2.1380e+08,9.9772e-01,1.8605e-03
2.2131e+08,9.9776e-01,1.8281e-03
2.2909e+08,9.9780e-01,1.7962e-03
2.3714e+08,9.9784e-01,1.7648e-03
2.4547e+08,9.9788e-01,1.7339e-03
2.5410e+08,9.9791e-01,1.7034e-03
2.6303e+08,9.9795e-01,1.6735e-03
2.7227e+08,9.9799e-01,1.6440e-03
2.8184e+08,9.9802e-01,1.6150e-03
2.9174e+08,9.9806e-01,1.5864e-03
3.0200e+08,9.9809e-01,1.5583e-03
3.1261e+08,9.9813e-01,1.5307e-03
3.2359e+08,9.9816e-01,1.5035e-03
3.3497e+08,9.9819e-01,1.4767e-03
3.4674e+08,9.9823e-01,1.4504e-03
3.5892e+08,9.9826e-01,1.4245e-03
3.7154e+08,9.9829e-01,1.3990e-03
3.8459e+08,9.9832e-01,1.3740e-03
3.9811e+08,9.9835e-01,1.3493e-03
4.1210e+08,9.9838e-01,1.3251e-03
4.2658e+08,9.9841e-01,1.3013e-03
4.4157e+08,9.9844e-01,1.2778e-03
4.5709e+08,9.9846e-01,1.2548e-03
4.7315e+08,9.9849e-01,1.2321e-03
4.8978e+08,9.9852e-01,1.2098e-03
5.0699e+08,9.9854e-01,1.1879e-03
5.2481e+08,9.9857e-01,1.1664e-03
5.4325e+08,9.9860e-01,1.1452e-03
5.6234e+08,9.9862e-01,1.1244e-03
5.8210e+08,9.9865e-01,1.1039e-03
6.0256e+08,9.9867e-01,1.0838e-03
6.2373e+08,9.9869e-01,1.0641e-03
6.4565e+08,9.9872e-01,1.0447e-03
6.6834e+08,9.9874e-01,1.0256e-03
6.9183e+08,9.9876e-01,1.0068e-03
7.1614e+08,9.9878e-01,9.8838e-04
7.4131e+08,9.9881e-01,9.7027e-04
7.6736e+08,9.9883e-01,9.5247e-04
7.9433e+08,9.9885e-01,9.3499e-04
8.2224e+08,9.9887e-01,9.1781e-04
8.5114e+08,9.9889e-01,9.0094e-04
8.8105e+08,9.9891e-01,8.8436e-04
9.1201e+08,9.9893e-01,8.6808e-04
9.4406e+08,9.9895e-01,8.5208e-04
9.7724e+08,9.9896e-01,8.3637e-04
1.0116e+09,9.9898e-01,8.2094e-04
1.0471e+09,9.9900e-01,8.0579e-04
1.0839e+09,9.9902e-01,7.9091e-04
1.1220e+09,9.9904e-01,7.7629e-04
1.1614e+09,9.9905e-01,7.6194e-04
1.2023e+09,9.9907e-01,7.4784e-04
1.2445e+09,9.9908e-01,7.3400e-04
1.2882e+09,9.9910e-01,7.2041e-04
1.3335e+09,9.9912e-01,7.0707e-04
1.3804e+09,9.9913e-01,6.9397e-04
1.4289e+09,9.9915e-01,6.8111e-04
1.4791e+09,9.9916e-01,6.6849e-04
1.5311e+09,9.9918e-01,6.5610e-04
1.5849e+09,9.9919e-01,6.4393e-04
1.6406e+09,9.9920e-01,6.3199e-04
1.6982e+09,9.9922e-01,6.2026e-04
1.7579e+09,9.9923e-01,6.0876e-04
1.8197e+09,9.9925e-01,5.9747e-04
1.8836e+09,9.9926e-01,5.8638e-04
1.9498e+09,9.9927e-01,5.7550e-04
2.0184e+09,9.9928e-01,5.6483e-04
2.0893e+09,9.9930e-01,5.5435e-04
2.1627e+09,9.9931e-01,5.4407e-04
2.2387e+09,9.9932e-01,5.3398e-04
2.3174e+09,9.9933e-01,5.2408e-04
2.3988e+09,9.9934e-01,5.1437e-04
2.4831e+09,9.9935e-01,5.0484e-04
2.5704e+09,9.9937e-01,4.9549e-04
2.6607e+09,9.9938e-01,4.8631e-04
2.7542e+09,9.9939e-01,4.7731e-04
2.8510e+09,9.9940e-01,4.6848e-04
2.9512e+09,9.9941e-01,4.5981e-04
3.0549e+09,9.9942e-01,4.5131e-04
3.1623e+09,9.9943e-01,4.4297e-04
3.2734e+09,9.9944e-01,4.3479e-04
3.3884e+09,9.9945e-01,4.2676e-04
3.5075e+09,9.9946e-01,4.1889e-04
3.6308e+09,9.9946e-01,4.1117e-04
3.7584e+09,9.9947e-01,4.0359e-04
3.8905e+09,9.9948e-01,3.9616e-04
4.0272e+09,9.9949e-01,3.8887e-04
4.1687e+09,9.9950e-01,3.8173e-04
4.3152e+09,9.9951e-01,3.7471e-04
4.4668e+09,9.9952e-01,3.6784e-04
4.6238e+09,9.9952e-01,3.6109e-04
4.7863e+09,9.9953e-01,3.5448e-04
4.9545e+09,9.9954e-01,3.4799e-04
5.1286e+09,9.9955e-01,3.4163e-04
5.3088e+09,9.9955e-01,3.3539e-04
5.4954e+09,9.9956e-01,3.2927e-04
5.6885e+09,9.9957e-01,3.2326e-04
5.8884e+09,9.9958e-01,3.1738e-04
6.0954e+09,9.9958e-01,3.1161e-04
6.3096e+09,9.9959e-01,3.0595e-04
6.5313e+09,9.9960e-01,3.0039e-04
6.7608e+09,9.9960e-01,2.9495e-04
6.9984e+09,9.9961e-01,2.8961e-04
7.2444e+09,9.9962e-01,2.8438e-04
7.4989e+09,9.9962e-01,2.7924e-04
7.7625e+09,9.9963e-01,2.7421e-04
8.0353e+09,9.9963e-01,2.6927e-04
8.3176e+09,9.9964e-01,2.6443e-04
8.6099e+09,9.9965e-01,2.5968e-04
8.9125e+09,9.9965e-01,2.5503e-04
9.2257e+09,9.9966e-01,2.5046e-04
9.5499e+09,9.9966e-01,2.4599e-04
9.8855e+09,9.9967e-01,2.4160e-04
1.0233e+10,9.9967e-01,2.3729e-04
1.0593e+10,9.9968e-01,2.3307e-04
1.0965e+10,9.9968e-01,2.2893e-04
1.1350e+10,9.9969e-01,2.2487e-04
1.1749e+10,9.9969e-01,2.2089e-04
1.2162e+10,9.9970e-01,2.1699e-04
1.2589e+10,9.9970e-01,2.1316e-04
1.3032e+10,9.9971e-01,2.0941e-04
1.3490e+10,9.9971e-01,2.0573e-04
1.3964e+10,9.9972e-01,2.0212e-04
1.4454e+10,9.9972e-01,1.9858e-04
1.4962e+10,9.9973e-01,1.9511e-04
1.5488e+10,9.9973e-01,1.9170e-04
1.6032e+10,9.9973e-01,1.8837e-04
1.6596e+10,9.9974e-01,1.8509e-04
1.7179e+10,9.9974e-01,1.8188e-04
1.7783e+10,9.9975e-01,1.7873e-04
1.8408e+10,9.9975e-01,1.7564e-04
1.9055e+10,9.9975e-01,1.7261e-04
1.9724e+10,9.9976e-01,1.6964e-04
2.0417e+10,9.9976e-01,1.6673e-04
2.1135e+10,9.9976e-01,1.6387e-04
2.1878e+10,9.9977e-01,1.6107e-04
2.2646e+10,9.9977e-01,1.5832e-04
2.3442e+10,9.9978e-01,1.5562e-04
2.4266e+10,9.9978e-01,1.5298e-04
2.5119e+10,9.9978e-01,1.5038e-04
2.6002e+10,9.9979e-01,1.4784e-04
2.6915e+10,9.9979e-01,1.4534e-04
2.7861e+10,9.9979e-01,1.4289e-04
2.8840e+10,9.9979e-01,1.4049e-04
2.9854e+10,9.9980e-01,1.3813e-04
3.0903e+10,9.9980e-01,1.3582e-04
3.1989e+10,9.9980e-01,1.3355e-04
3.3113e+10,9.9981e-01,1.3133e-04
3.4277e+10,9.9981e-01,1.2914e-04
3.5481e+10,9.9981e-01,1.2700e-04
3.6728e+10,9.9982e-01,1.2490e-04
3.8019e+10,9.9982e-01,1.2284e-04
3.9355e+10,9.9982e-01,1.2081e-04
4.0738e+10,9.9982e-01,1.1883e-04
4.2170e+10,9.9983e-01,1.1688e-04
4.3652e+10,9.9983e-01,1.1497e-04
4.5186e+10,9.9983e-01,1.1309e-04
4.6774e+10,9.9983e-01,1.1125e-04
4.8417e+10,9.9984e-01,1.0944e-04
5.0119e+10,9.9984e-01,1.0766e-04
5.1880e+10,9.9984e-01,1.0592e-04
5.3703e+10,9.9984e-01,1.0421e-04
5.5590e+10,9.9985e-01,1.0254e-04
5.7544e+10,9.9985e-01,1.0089e-04
5.9566e+10,9.9985e-01,9.9272e-05
6.1660e+10,9.9985e-01,9.7685e-05
6.3826e+10,9.9985e-01,9.6127e-05
6.6069e+10,9.9986e-01,9.4597e-05
6.8391e+10,9.9986e-01,9.3095e-05
7.0795e+10,9.9986e-01,9.1621e-05
7.3282e+10,9.9986e-01,9.0173e-05
7.5858e+10,9.9986e-01,8.8751e-05
7.8524e+10,9.9987e-01,8.7355e-05
8.1283e+10,9.9987e-01,8.5984e-05
8.4140e+10,9.9987e-01,8.4638e-05
8.7096e+10,9.9987e-01,8.3316e-05
9.0157e+10,9.9987e-01,8.2017e-05
9.3325e+10,9.9988e-01,8.0742e-05
9.6605e+10,9.9988e-01,7.9489e-05
1.0000e+11,9.9988e-01,7.8259e-05
